correlation_method,metabolite_tissue,metabolite,cytokine_sampling_tissue,cytokine,cytokine_measurement,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,cytokine_min,cytokine_max
pearson,Liver,"1-(1Z-octadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine",portal blood,IL-6,concentration_pg_ml,8,8,0.09815379656915686,0.8171402527286338,0.9692546189346201,19608.2503855096,3259717.26555623,52.928190916086855,2630.567917196553
pearson,Muscle,"β,ε-Carotene-3,3′-diol",portal blood,IL-17F,mfi,8,8,-0.09814217610923992,0.817161623337058,0.9692546189346201,31262.2972658302,233185.449148705,811.51361,62971.27344
pearson,Liver,Methylpyrazine,portal blood,IL-17A,concentration_pg_ml,4,4,-0.18283540413271815,0.8171645958672817,0.9692546189346201,1335753.89900208,1922413.50341541,11.689201474353736,34.287789395062916
pearson,Liver,Octadecanamide,portal blood,IL-17A,mfi,8,8,0.09813713194017333,0.8171708998475198,0.9692546189346201,5106390.8877209,7291383.54470102,2803.75122,3637.98047
pearson,Liver,Orotidylic acid,portal blood,IL-10,concentration_pg_ml,4,4,-0.18280301621569583,0.8171969837843042,0.9692546189346201,147351.684433416,653710.696295461,51.44777336431313,1101.7441425819327
pearson,Liver,2-Amino-4-[(3-aminopropyl)amino]butanoic acid,systemic blood,IL-10,mfi,14,14,0.06804769343199316,0.8172065099502239,0.9692546189346201,88371066.8875382,181984347.359459,2005.2179,4715.10449
pearson,Muscle,"PE(P-18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.1440637640592681,0.8172087962889683,0.9692546189346201,100163.998914564,2683705.63950708,11.89636537814015,713.1829157063515
pearson,Liver,nicotinamide hypoxanthine dinucleotide,portal blood,TNF-alpha,mfi,8,8,-0.09810729278507933,0.8172257761104305,0.9692546189346201,113832.306769464,197052.26386411,2677.86475,14788.66895
pearson,Muscle,Paraxanthine,portal blood,IL-10,mfi,8,8,0.09809777641154417,0.8172432775137574,0.9692546189346201,11857.2258813037,122553.983221604,2581.14136,23233.7168
pearson,Liver,14(S)-HDHA,portal blood,IL-17A,mfi,8,8,-0.09808877764387575,0.8172598270574979,0.9692546189346201,784216.908386882,4914950.19761907,2803.75122,3637.98047
pearson,Muscle,1-Piperideine,portal blood,IL-17A,concentration_pg_ml,4,4,0.1827367284723208,0.8172632715276792,0.9692546189346201,12322328.2112373,25970340.8951403,11.689201474353736,34.287789395062916
pearson,Muscle,(S)-beta-Aminoisobutyric acid,portal blood,IL-7,concentration_pg_ml,7,7,-0.10826979125927587,0.8172709069138689,0.9692546189346201,1061961.6215211,2536728.30085772,0.36610414828367166,3.4675308683376382
pearson,Muscle,3-Amino-2-piperidone,portal blood,IL-17A,mfi,8,8,-0.09808272083151237,0.8172709661138406,0.9692546189346201,193016.568803565,2470185.00503109,2803.75122,3637.98047
pearson,Muscle,Guvacine,portal blood,GDF-15,mfi,8,8,-0.09807966256131621,0.8172765905749413,0.9692546189346201,3302856.44005531,15039347.7086253,98623.61719,358836.4375
pearson,Liver,mannosyl-glycerate,portal blood,IL-17A,concentration_pg_ml,4,4,0.18272000582379422,0.8172799941762058,0.9692546189346201,5028955.6683145,7537389.29150671,11.689201474353736,34.287789395062916
pearson,Liver,PC(16:0/15:0),systemic blood,IFN-gamma,mfi,14,14,-0.06801587239767531,0.81729067542048806,0.9692546189346201,83182.3574808509,1911507.37518628,1067.5177,25376.40039
pearson,Liver,Uridine 5'-diphosphate,portal blood,TNF-alpha,mfi,8,8,-0.09804936163683532,0.8173323173374821,0.9692546189346201,19682990.67848,37073177.2397158,2677.86475,14788.66895
pearson,Liver,1-(1Z-hexadecenyl)-2-oleoyl-sn-glycero-3-phosphoethanolamine,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.07113823479000227,0.8173620904266186,0.9692546189346201,1841260.77562099,4527529.16568276,8.102720967125885,325.5216403276355
pearson,Liver,delgocitinib,portal blood,IL-1a,concentration_pg_ml,7,7,-0.10821035817636147,0.8173700357065855,0.9692546189346201,455746.443756403,788237.845125167,19.443753480309937,172.42545557283944
pearson,Muscle,Octanal,systemic blood,IL-17F,mfi,14,14,-0.06798449863569957,0.8173736596634976,0.9692546189346201,87224.6614062554,369602.853986367,1297.72559,11042.40039
pearson,Liver,Eglumetad,systemic blood,IL-1a,mfi,14,14,0.06798090192948116,0.8173831731387404,0.9692546189346201,2169964.55000697,5165944.04205613,1950.86621,33647.1875
pearson,Liver,D-Ornithine,systemic blood,IL-17A,concentration_pg_ml,4,4,0.18261635028302284,0.8173836497169772,0.9692546189346201,17368577.7472608,24905187.7638188,12.814446799875316,24.97808587839473
pearson,Muscle,Isobutyryl-L-carnitine,systemic blood,IL-17A,concentration_pg_ml,4,4,-0.18261427439604344,0.8173857256039565,0.9692546189346201,5866476.2526988,22534759.0963075,12.814446799875316,24.97808587839473
pearson,Liver,Canrenone,portal blood,IL-6,concentration_pg_ml,8,8,0.09801636780219712,0.8173929974210897,0.9692546189346201,13161340.9010251,18991440.5125828,52.928190916086855,2630.567917196553
pearson,Liver,Lys-Pro,portal blood,IL-17A,concentration_pg_ml,4,4,-0.18257842384403736,0.8174215761559627,0.9692546189346201,57999.2434814955,295753.448804179,11.689201474353736,34.287789395062916
pearson,Muscle,5-Sulfosalicylic acid,portal blood,IFN-gamma,concentration_pg_ml,4,4,0.1825709898584661,0.8174290101415339,0.9692546189346201,38983.7609542972,133064.269259051,11.486764464416169,165.9685216422923
pearson,Muscle,"PC(18:2(9Z,12Z)/16:0)",systemic blood,GDF-15,concentration_pg_ml,14,14,-0.06795975017358906,0.8174391211073161,0.9692546189346201,620546.050901835,251898841.563951,92.8383732140298,669.743133000196
pearson,Muscle,Uridine 5'-monophosphate,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.07110618709569379,0.8174431241030677,0.9692546189346201,1232840.11441938,7037014.80899597,8.102720967125885,325.5216403276355
pearson,Muscle,2-Phenylbutyric acid,systemic blood,IL-1a,mfi,14,14,0.06795746101470149,0.8174451761514043,0.9692546189346201,110547.888831281,476739.181712109,1950.86621,33647.1875
pearson,Muscle,Pentadecanoic acid,portal blood,GDF-15,concentration_pg_ml,8,8,-0.09798211182626511,0.8174559995902996,0.9692546189346201,316052.028778504,1230778.01915956,539.243926392015,2125.05514624343
pearson,Liver,Glucose 6-phosphate,portal blood,IL-7,mfi,8,8,0.09797839324666874,0.817462838698954,0.9692546189346201,440262.379419503,1068487.650113,1479.40015,5392.10449
pearson,Muscle,N'-Formylkynurenine,systemic blood,IL-17A,concentration_pg_ml,4,4,-0.18252800124680169,0.8174719987531982,0.9692546189346201,9634.40926046009,12468.5833181903,12.814446799875316,24.97808587839473
pearson,Muscle,Acetylcarnosine,portal blood,IL-6,mfi,8,8,-0.09795655886099486,0.8175029960996723,0.9692546189346201,320484.339702268,802740.971029992,4212.57422,82863.64844
pearson,Muscle,p-Coumaraldehyde,portal blood,IL-10,mfi,8,8,-0.09795402745810944,0.8175076518317619,0.9692546189346201,16684.95324519,3274370.62812222,2581.14136,23233.7168
pearson,Liver,Glycyl-L-asparaginyl-D-leucine,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.09794829514484481,0.8175181946649837,0.9692546189346201,85052.3467798279,305699.364542996,24.992408060414455,171.61157708184535
pearson,Liver,Guanine,systemic blood,IL-17A,mfi,14,14,-0.06792786491641699,0.8175234615125628,0.9692546189346201,531831.96831903,1268215.36407433,2236.69092,3499.0564
pearson,Liver,N-[(4-Amino-2-methyl-5-pyrimidinyl)methyl]formamide,portal blood,IL-17A,mfi,8,8,-0.09794489308883371,0.8175244517155467,0.9692546189346201,2801850.61350442,31364620.8334209,2803.75122,3637.98047
pearson,Muscle,6-Keto-prostaglandin F1a,systemic blood,IL-7,mfi,14,14,-0.06790669382547605,0.817579462651495,0.9692940176266142,2332.02103219856,93306.9137644554,1924.44104,4585.66553
pearson,Liver,"1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-icosatetraenoyl)-sn-glycero-3-phosphoethanolamine",portal blood,IL-17F,mfi,8,8,-0.09791316813024825,0.8175828005635215,0.9692940176266142,16533.7463376965,42807273.3695056,811.51361,62971.27344
pearson,Liver,"2',4'-Dihydroxyacetophenone",portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.18240424570613809,0.8175957542938619,0.9692944857436945,833767.192333985,1730489.25763289,11.486764464416169,165.9685216422923
pearson,Liver,Nitroglycerin,portal blood,IL-17F,mfi,8,8,0.09787041167619201,0.8176614398017609,0.9693042453886019,55711.19402212,164720.828038316,811.51361,62971.27344
pearson,Liver,Valine-C13N15,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.0710198357267728,0.8176614747651487,0.9693042453886019,667542.4330951264,928448.292810504,8.102720967125885,325.5216403276355
pearson,Muscle,cis-2-Methylaconitate,portal blood,GDF-15,concentration_pg_ml,8,8,0.09786685456938933,0.8176679822229278,0.9693042453886019,10054.8048245646,756027.495978365,539.243926392015,2125.05514624343
pearson,Liver,Octanal,portal blood,TNF-alpha,mfi,8,8,-0.09786381138033912,0.8176735794263665,0.9693042453886019,55980.4532637435,269970.244850782,2677.86475,14788.66895
pearson,Liver,"PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",portal blood,GDF-15,mfi,8,8,0.09786353015176384,0.8176740966780248,0.9693042453886019,1381962.3904964,3636248.20947581,98623.61719,358836.4375
pearson,Liver,5-Methylcytidine,systemic blood,TNF-alpha,mfi,14,14,-0.06786893598965238,0.8176793405612297,0.9693042453886019,89892.8964444959,4092360.06223785,938.71515,3738.94946
pearson,Muscle,PC(18:1(9Z)/15:0),portal blood,IL-10,concentration_pg_ml,4,4,-0.18227212684345512,0.8177278731565448,0.9693468890185866,951458.10088188,4907289.55692633,51.44777336431313,1101.7441425819327
pearson,Liver,6-Hydroxydopamine,portal blood,IL-7,mfi,8,8,-0.09781861581326708,0.8177567064324303,0.9693626264631297,133419.306974716,242835.242171237,1479.40015,5392.10449
pearson,Muscle,4-Hydroxy-5-methyl-3-furanone,portal blood,GDF-15,concentration_pg_ml,8,8,-0.09781341699274318,0.8177662685801292,0.9693626264631297,616223.847407123,3352113.83541988,539.243926392015,2125.05514624343
pearson,Liver,FAD,portal blood,IL-10,mfi,8,8,0.09778846219882592,0.8178121680000532,0.9693782074186167,1595789.77029277,2118130.246009,2581.14136,23233.7168
pearson,Muscle,Cer(d18:1/18:0),portal blood,IL-6,mfi,8,8,0.097778258256878,0.8178309362683743,0.9693782074186167,3876146.47535857,33426097.593382802,4212.57422,82863.64844
pearson,Muscle,TRILAURYLAMINE,portal blood,IL-6,mfi,8,8,0.09777699023604162,0.8178332685640031,0.9693782074186167,71125.2850962981,235607.991790974,4212.57422,82863.64844
pearson,Liver,Behenic acid,systemic blood,IL-6,concentration_pg_ml,6,6,-0.12203713570428751,0.8178530497876964,0.9693782074186167,362258.259305202,1094961.5426400001,20.169297065345663,377.91436816350176
pearson,Muscle,Naftidrofuryl,portal blood,IL-17A,concentration_pg_ml,4,4,0.1821076005331748,0.8178923994668252,0.9693782074186167,21136.4409161798,26980.5581045523,11.689201474353736,34.287789395062916
pearson,Liver,5-Thymidylic acid,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.1821038347312116,0.8178961652687884,0.9693782074186167,86601.3094946177,148825.67632901,11.486764464416169,165.9685216422923
pearson,Liver,Glycyl-Lysine,portal blood,IL-17F,mfi,8,8,0.09774211124082109,0.8178974226427566,0.9693782074186167,4190137.13100274,9613666.38780381,811.51361,62971.27344
pearson,Muscle,"3-[(19Z)-15,16-Dihydroxy-19-dotriaconten-1-yl]-5-methyl-2(5H)-furanone",portal blood,IL-17F,mfi,8,8,0.09773632405402462,0.8179080672904993,0.9693782074186167,7920441.66241113,39968485.8187814,811.51361,62971.27344
pearson,Muscle,D-glycero-L-galacto-Octulose,portal blood,GDF-15,mfi,8,8,-0.09773621089375759,0.8179082754317993,0.9693782074186167,285575.844234478,1125007.29055588,98623.61719,358836.4375
pearson,Liver,D-Glucuronic acid,systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.14349053911183837,0.8179310658463548,0.9693782074186167,2413461.99624288,5285347.46635816,11.89636537814015,713.1829157063515
pearson,Muscle,Propionic acid,systemic blood,IL-10,mfi,14,14,0.06777298570699934,0.8179331620577044,0.9693782074186167,1196539.33916711,4108038.10761066,2005.2179,4715.10449
pearson,Liver,N-ethylmaleimide,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.1820369899938019,0.8179630100061981,0.9693782074186167,894855.476933819,8200695.19813973,11.486764464416169,165.9685216422923
pearson,Muscle,Diethanolamine,systemic blood,IL-17A,mfi,14,14,-0.0677590836013396,0.8179699392842159,0.9693782074186167,715662.226007046,3711135.17631585,2236.69092,3499.0564
pearson,Liver,trimethadione,systemic blood,IL-10,mfi,14,14,0.0677583424371002,0.8179719000016528,0.9693782074186167,10689313.1192553,51261985.3107293,2005.2179,4715.10449
pearson,Liver,L-Arginine,portal blood,IL-17A,concentration_pg_ml,4,4,0.182017051496523,0.817982948503477,0.9693782074186167,3522573.45020293,6629732.3015176,11.689201474353736,34.287789395062916
pearson,Muscle,Maltotriose,portal blood,IL-10,concentration_pg_ml,4,4,0.18199891847620508,0.8180010815237949,0.9693782074186167,8717330.17328641,15871964.9657841,51.44777336431313,1101.7441425819327
pearson,Liver,Pseudouridine,systemic blood,IL-17F,mfi,14,14,-0.06774727710109597,0.818001172979589,0.9693782074186167,1936878.77644425,4747490.43041931,1297.72559,11042.40039
pearson,Muscle,Tetracosanoic acid,systemic blood,TNF-alpha,mfi,14,14,-0.06774190539846882,0.8180153837195073,0.9693782074186167,156543.701614384,1017708.92201931,938.71515,3738.94946
pearson,Liver,Alanylproline,systemic blood,IL-17F,mfi,14,14,0.06774066324128034,0.8180186698307639,0.9693782074186167,73746.6516863015,309226.912515853,1297.72559,11042.40039
pearson,Muscle,1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose,systemic blood,IL-7,concentration_pg_ml,10,10,-0.08376709567105843,0.8180398591471165,0.9693782074186167,39118.7033341983,125294.047448536,0.2533119267556477,2.5477463523373465
pearson,Muscle,Taurine,systemic blood,TNF-alpha,mfi,14,14,-0.0677246312477887,0.8180610825176633,0.9693782074186167,1888541334.13841,2634006254.91764,938.71515,3738.94946
pearson,Liver,Oxaceprol,portal blood,GDF-15,mfi,8,8,-0.09765159615082487,0.8180639141332606,0.9693782074186167,202619.803678771,622774.717237876,98623.61719,358836.4375
pearson,Muscle,Dihydrojasmone,systemic blood,GDF-15,mfi,14,14,-0.06772190604577935,0.8180682920937646,0.9693782074186167,66481.5966512693,238296.215961632,20122.66992,120830.39062
pearson,Liver,sphingosylphosphorylcholine,portal blood,IL-6,concentration_pg_ml,8,8,-0.09763606516265336,0.8180924820930816,0.9693919883308877,186839.407099077,527072.564342331,52.928190916086855,2630.567917196553
pearson,Muscle,m-Coumaric acid,portal blood,IL-6,concentration_pg_ml,8,8,-0.09761275522053305,0.8181353591194335,0.9694224963020759,382617.379167012,5046586.39456665,52.928190916086855,2630.567917196553
pearson,Liver,6-Aminonicotinamide,systemic blood,IL-1a,mfi,14,14,-0.06769187803214562,0.8181477326858595,0.9694224963020759,2460829.40907823,107405500.128011,1950.86621,33647.1875
pearson,Liver,Anserine,portal blood,IL-1a,mfi,8,8,0.09758846008817607,0.8181800487544126,0.9694224963020759,72210.2305400113,466619.701882157,0,18407.25
pearson,Muscle,Rosterolone,systemic blood,IL-6,concentration_pg_ml,6,6,0.1218155053720522,0.8181805531407211,0.9694224963020759,3914.51311787195,5743.6732414289,20.169297065345663,377.91436816350176
pearson,Liver,Yuccaol C,portal blood,IL-1a,concentration_pg_ml,7,7,0.1077020282311111,0.8182179612009457,0.9694224963020759,626575.28157386,4117331.96960788,19.443753480309937,172.42545557283944
pearson,Liver,2'-Deoxyguanosine 5'-monophosphate,portal blood,IL-7,mfi,8,8,0.097567846955767007,0.8182179658771386,0.9694224963020759,195564698.933641,311301077.153972,1479.40015,5392.10449
pearson,Liver,D-Ornithine,portal blood,IL-10,mfi,8,8,0.09755852640369425,0.8182351108017448,0.9694224963020759,11492821.411893,26259522.3224316,2581.14136,23233.7168
pearson,Muscle,"PS(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",portal blood,IL-7,concentration_pg_ml,7,7,0.10769015722130282,0.8182377644590016,0.9694224963020759,75780.371102961,990095.350730852,0.36610414828367166,3.4675308683376382
pearson,Liver,2-[(5Z)-5-tetradecenyl]cyclobutanone,systemic blood,IL-6,concentration_pg_ml,6,6,0.12177431116868938,0.8182414278335575,0.9694224963020759,36380.9153243462,334513.922425183,20.169297065345663,377.91436816350176
pearson,Liver,"SM(d18:1/22:2(13Z,16Z))",portal blood,IL-17F,mfi,8,8,0.09755378425922784,0.8182438338831618,0.9694224963020759,108381.674841181,738327.491019569,811.51361,62971.27344
pearson,Muscle,Myristoylcarnitine,systemic blood,IFN-gamma,mfi,14,14,0.0676480888080437,0.8182635821469195,0.969426164485919,2893036.69230567,28949398.8222538,1067.5177,25376.40039
pearson,Liver,Creatine riboside,portal blood,IL-6,mfi,8,8,-0.09753116905539468,0.8182854343296957,0.969426164485919,11746333.9911721,30979481.4361128,4212.57422,82863.64844
pearson,Liver,"2,5-Dihydro-2,4,5-trimethyloxazole",systemic blood,IFN-gamma,concentration_pg_ml,5,5,-0.1432073567375071,0.8182879010641251,0.969426164485919,4170523.82099856,5391445.89263004,11.89636537814015,713.1829157063515
pearson,Liver,"1,2,3-Trihydroxybenzene",portal blood,IL-1a,concentration_pg_ml,7,7,0.10765454558188044,0.8182971723753388,0.969426164485919,275955.728836949,7467685.51686304,19.443753480309937,172.42545557283944
pearson,Muscle,Shikimate-3-phosphate,portal blood,GDF-15,concentration_pg_ml,8,8,0.09750799940943229,0.8183280550514045,0.9694356107047744,28781.7231698948,257982.730281319,539.243926392015,2125.05514624343
pearson,Muscle,Tetracosatetraenoic acid (24:4n-6),portal blood,GDF-15,concentration_pg_ml,8,8,-0.09748476524091501,0.8183707948532771,0.9694356107047744,77359.5701271809,361950.148068549,539.243926392015,2125.05514624343
pearson,Muscle,"DG(18:2(9Z,12Z)/18:2(9Z,12Z)/0:0)",portal blood,IL-1a,mfi,8,8,-0.0974834083018644,0.8183732909868006,0.9694356107047744,182748.462817176,2805277.2724976,0,18407.25
pearson,Muscle,Citicoline,systemic blood,IL-6,concentration_pg_ml,6,6,-0.12168160314317847,0.818378429292778,0.9694356107047744,503496.492422453,1102797.06903581,20.169297065345663,377.91436816350176
pearson,Muscle,13-Docosenamide,systemic blood,GDF-15,concentration_pg_ml,14,14,0.06760204204302458,0.81838540791252945,0.9694356107047744,2183400.97533823,21796711.7610092,92.8383732140298,669.743133000196
pearson,Liver,2-Propionylthiazole,systemic blood,TNF-alpha,mfi,14,14,0.06760049465292245,0.8183895019033033,0.9694356107047744,45579.2012270627,152707.666543653,938.71515,3738.94946
pearson,Muscle,SM(d18:1/18:0),portal blood,IL-7,mfi,8,8,0.09746835879414828,0.8184009751351885,0.9694356107047744,498893.540336739,98730284.7742705,1479.40015,5392.10449
pearson,Liver,Bumetanide,systemic blood,IL-7,mfi,14,14,-0.06759123304041326,0.8184140058052417,0.9694356107047744,5436.72953430576,61471.8577970428,1924.44104,4585.66553
pearson,Liver,c19:4,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.09745382234778185,0.8184277156431884,0.9694356107047744,513982.805138072,1749165.24156093,24.992408060414455,171.61157708184535
pearson,Liver,Tepilamide fumarate,portal blood,IL-17A,concentration_pg_ml,4,4,-0.18156924692534734,0.8184307530746526,0.9694356107047744,110153.374844151,211170.605733295,11.689201474353736,34.287789395062916
