correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,tp4,GTT,CD,nega,"4,7-Dioxoheptanoic acid",C7H10O4,157.05199,14.01,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,3832711.44136785,27573641.5717717,7.88,24.99
pearson,tp4,GTT,CD,nega,"4,7-Dioxoheptanoic acid",C7H10O4,157.05199,14.01,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,3832711.44136785,55048072.9626413,2.12,104.52
pearson,tp4,GTT,CD,posi,"4,7-dimethylpyrazolo[5,1-c][1,2,4]triazine-3-carbonitrile",C8H7N5,174.07861,3.737,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,49340.9634080851,6095357.22479158,5.66,24.99
pearson,tp4,GTT,CD,posi,"4,7-dimethylpyrazolo[5,1-c][1,2,4]triazine-3-carbonitrile",C8H7N5,174.07861,3.737,PP,3,3,7,4,3M1;3M3;3M4;3M6,3M1;3M3;3M4,3M3;3M6,0,3,1,2,0,3,N/A,N/A,N/A,77964.8432596698,275881.940845623,2.12,68.67
pearson,tp4,GTT,CD,posi,"4,8a-dimethyl-decahydronaphthalen-4a-ol",C12H22O,183.17436,2.471,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,37224.6352525363,102660.462533839,5.66,24.99
pearson,tp4,GTT,CD,posi,"4,8a-dimethyl-decahydronaphthalen-4a-ol",C12H22O,183.17436,2.471,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,23586.8329477353,53626.9470814849,2.12,104.52
pearson,tp4,GTT,CD,nega,"4-(1,1,3,3-Tetramethylbutyl)-phenol",C14H22O,205.1598,2.341,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,3377850.30349174,10094930.5840548,5.66,24.99
pearson,tp4,GTT,CD,nega,"4-(1,1,3,3-Tetramethylbutyl)-phenol",C14H22O,205.1598,2.341,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,3912226.42946604,6954790.14553226,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-(1,2-Dihydroxypropan-2-yl)-1-methylcyclohexane-1,2-diol",C10H20O4,205.14481,6.192,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,86885.7184693932,949612.265908919,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-(1,2-Dihydroxypropan-2-yl)-1-methylcyclohexane-1,2-diol",C10H20O4,205.14481,6.192,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,160157.867871648,626378.063460647,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-(1H-1,2,4-triazol-1-yl)aniline",C8H8N4,161.08221,7.295,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,6162230.36796716,34836162.1683652,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-(1H-1,2,4-triazol-1-yl)aniline",C8H8N4,161.08221,7.295,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,53035.2185490934,36914194.7797253,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-(1h-pyrazol-1-yl)-n,n-bis(2-pyridinylmethyl)benzenesulfonamide",C21H19N5O2S,406.13161,14.53,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,16278.9199725857,188073.964704206,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-(1h-pyrazol-1-yl)-n,n-bis(2-pyridinylmethyl)benzenesulfonamide",C21H19N5O2S,406.13161,14.53,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,45535.878127969,126435.7301789,2.12,104.52
pearson,tp4,GTT,CD,nega,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.04724,13.802,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,1873.54573086557,29965.7158147729,7.88,24.99
pearson,tp4,GTT,CD,nega,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",C10H9NO4,206.04724,13.802,PP,2,2,6,4,3M3;3M5;3M6;3M14,3M5;3M14,3M3;3M6,0,2,2,0,0,2,N/A,N/A,N/A,5112.49305539834,17276.9659519323,60.44,104.52
pearson,tp4,GTT,CD,posi,"4-(3,4-dihydro-2H-1,5-benzodioxepin-7-ylamino)-4-oxobutanoic acid",C13H15NO5,266.10474,3.178,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,201838.742450437,347603.700161757,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-(3,4-dihydro-2H-1,5-benzodioxepin-7-ylamino)-4-oxobutanoic acid",C13H15NO5,266.10474,3.178,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,25856.6065886381,338239.921536039,2.12,104.52
pearson,tp4,GTT,CD,posi,4-(3-Butoxy-4-methoxybenzyl)-2-imidazolidinone,C15H22N2O3,279.16993,3.724,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,20854.4991710869,205328.17625689,5.66,24.99
pearson,tp4,GTT,CD,posi,4-(3-Butoxy-4-methoxybenzyl)-2-imidazolidinone,C15H22N2O3,279.16993,3.724,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,61703.7434143001,581811.119397761,2.12,104.52
pearson,tp4,GTT,CD,posi,4-(METHYLNITROSAMINO)-1-(3-PYRIDYL-N-OXIDE)-1-BUTANONE,C10H13N3O3,207.07635,3.757,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,41225.589155395,775192.004673958,5.66,24.99
pearson,tp4,GTT,CD,posi,4-(METHYLNITROSAMINO)-1-(3-PYRIDYL-N-OXIDE)-1-BUTANONE,C10H13N3O3,207.07635,3.757,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,43413.5459071561,1221826.23013671,2.12,104.52
pearson,tp4,GTT,CD,posi,4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanol,C9H13N3O2,196.10783,3.952,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,53882.4289733184,214059.115902969,5.66,24.99
pearson,tp4,GTT,CD,posi,4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanol,C9H13N3O2,196.10783,3.952,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,96099.8066295551,466906.602147188,2.12,104.52
pearson,tp4,GTT,CD,posi,4-(Stearoylamino)butanoic acid,C22H43NO3,370.33144,2.523,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,53238.6663645568,165448.076802948,7.88,24.99
pearson,tp4,GTT,CD,posi,4-(Stearoylamino)butanoic acid,C22H43NO3,370.33144,2.523,PP,4,4,7,3,3M3;3M6;3M14,3M14,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,46607.3826754281,191134.559914011,38.16,104.52
pearson,tp4,GTT,CD,posi,4-AMINOPIPERIDINE-1-CARBOXYLIC ACID,C6H12N2O2,145.09712,20.397,Ghrelin,5,5,6,1,3M3,3M3,,0,5,3,2,0,5,N/A,N/A,N/A,4324048.13393622,24871996.7017145,5.66,22.53
pearson,tp4,GTT,CD,posi,4-AMINOPIPERIDINE-1-CARBOXYLIC ACID,C6H12N2O2,145.09712,20.397,PP,4,4,7,3,3M3;3M5;3M6,3M3;3M5,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,11068166.8922709,42820196.520616,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Amino-3-pyridinyl hydrogen sulfate,C5H6N2O4S,173.98475,8.325,Ghrelin,4,4,6,2,3M10;3M12,3M10;3M12,,0,4,3,1,0,4,N/A,N/A,N/A,2952.51191400639,5763.38605210505,7.88,24.99
pearson,tp4,GTT,CD,posi,4-Amino-3-pyridinyl hydrogen sulfate,C5H6N2O4S,173.98475,8.325,PP,2,2,7,5,3M3;3M4;3M5;3M6;3M14,3M4;3M5;3M14,3M3;3M6,0,2,1,1,0,2,N/A,N/A,N/A,5763.38605210505,34983.0395149862,38.16,60.44
pearson,tp4,GTT,CD,posi,4-Aminoimidazole,C3H5N3,84.05567,7.205,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,4693015.16753093,44285392.2620021,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Aminoimidazole,C3H5N3,84.05567,7.205,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,1184211.5675006,44285392.2620021,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Bromophenylthiourea,C7H7BrN2S,230.95768,15.116,Ghrelin,5,5,6,1,3M6,3M6,,0,5,3,2,0,5,N/A,N/A,N/A,122846.994640923,393034.416535964,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Bromophenylthiourea,C7H7BrN2S,230.95768,15.116,PP,5,5,7,2,3M3;3M6,3M6,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,122846.994640923,457376.386851698,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Cumylphenol,C15H16O,213.12729,2.414,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,26588.1406468362,78572.296064372407,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Cumylphenol,C15H16O,213.12729,2.414,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,22700.0188120896,51940.623294565,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Ethylguaiacol,C9H12O2,194.11765,12.588,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1413242.10059514,6975519.08141937,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Ethylguaiacol,C9H12O2,194.11765,12.588,PP,5,5,7,2,3M3;3M6,3M3;3M6,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,1413242.10059514,2106737.21689436,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Fluorophenol,C6H5FO,266.0998,12.721,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,906085.225432982,2752859.85166041,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Fluorophenol,C6H5FO,266.0998,12.721,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,2289262.81240646,3372049.97155488,2.12,104.52
pearson,tp4,GTT,CD,nega,4-Fumarylacetoacetic acid,C8H8O6,199.02605,20.082,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,331658.57631953,625562.104462654,5.66,24.99
pearson,tp4,GTT,CD,nega,4-Fumarylacetoacetic acid,C8H8O6,199.02605,20.082,PP,2,2,6,4,3M3;3M4;3M5;3M6,3M4;3M5,3M3;3M6,0,2,1,1,0,2,N/A,N/A,N/A,333989.559391425,443990.11886442,2.12,60.44
pearson,tp4,GTT,CD,posi,4-Guanidinobutanoic acid,C5H11N3O2,146.09239,14.344,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,2365767.30316046,6544564.38079016,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Guanidinobutanoic acid,C5H11N3O2,146.09239,14.344,PP,4,4,7,3,3M3;3M6;3M13,3M6;3M13,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,2365767.30316046,2602273.75590566,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Hydroxy-5-methyl-3-furanone,C5H6O3,132.06545,12.808,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,202247.971155946,1662207.92660415,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Hydroxy-5-methyl-3-furanone,C5H6O3,132.06545,12.808,PP,5,5,7,2,3M3;3M6,3M6,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,537450.109919618,762983.433869176,2.12,104.52
pearson,tp4,GTT,CD,nega,4-Hydroxycinnamic acid,C9H8O3,163.04012,3.791,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,428718.365265006,926164.402247129,5.66,24.99
pearson,tp4,GTT,CD,nega,4-Hydroxycinnamic acid,C9H8O3,163.04012,3.791,PP,2,2,6,4,3M3;3M5;3M6;3M14,3M5;3M14,3M3;3M6,0,2,2,0,0,2,N/A,N/A,N/A,477705.240266492,479422.118313539,60.44,104.52
pearson,tp4,GTT,CD,posi,4-Hydroxycyclohexylcarboxylic acid,C7H12O3,162.11243,14.603,Ghrelin,5,5,6,1,3M18,3M18,,0,5,4,1,0,5,N/A,N/A,N/A,233195.229576335,6680992.11767384,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Hydroxycyclohexylcarboxylic acid,C7H12O3,162.11243,14.603,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,366723.217366639,6680992.11767384,2.12,104.52
pearson,tp4,GTT,CD,nega,4-Hydroxyphenylpyruvic acid,C9H8O4,179.03504,3.564,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1668366.46588184,3726704.45798058,5.66,24.99
pearson,tp4,GTT,CD,nega,4-Hydroxyphenylpyruvic acid,C9H8O4,179.03504,3.564,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,1599444.41291833,3409093.66077774,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Hydroxyproline,C5H9NO3,132.06549,13.209,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1273848.97810406,11489301.3185761,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Hydroxyproline,C5H9NO3,132.06549,13.209,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,1477767.3342345,12880011.1060455,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Hydroxyprolylleucine,C11H20N2O4,245.15002,12.791,Ghrelin,5,5,6,1,3M1,3M1,,0,5,3,2,0,5,N/A,N/A,N/A,4399.23449064083,9957.37358876964,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Hydroxyprolylleucine,C11H20N2O4,245.15002,12.791,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,36111.5338750694,162891.291592347,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Hydroxypropofol,C12H18O2,195.13795,2.548,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,109072.192310301,886392.787919339,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Hydroxypropofol,C12H18O2,195.13795,2.548,PP,4,4,7,3,3M3;3M6;3M13,3M6;3M13,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,538977.375917998,674712.358671008,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Imidazolemethanol,C4H6N2O,99.05531,7.44,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,63347236.3244996,163720862.787532,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Imidazolemethanol,C4H6N2O,99.05531,7.44,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,57943152.8977,156527819.811226,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Methoxyaniline,C7H9NO,124.07553,8.494,Ghrelin,5,5,6,1,3M1,3M1,,0,5,3,2,0,5,N/A,N/A,N/A,250080.461823824,609132.922802972,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Methoxyaniline,C7H9NO,124.07553,8.494,PP,3,3,7,4,3M1;3M3;3M4;3M6,3M1;3M4,3M3;3M6,0,3,1,2,0,3,N/A,N/A,N/A,257989.700877433,359787.275022231,2.12,68.67
pearson,tp4,GTT,CD,nega,4-Methylbenzotriazole,C7H7N3,132.0568,14.035,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,2149930.68301716,65973428.1441801,7.88,24.99
pearson,tp4,GTT,CD,nega,4-Methylbenzotriazole,C7H7N3,132.0568,14.035,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,8638590.93727811,130242097.283578,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Nitroaniline,C6H6N2O2,121.03971,5.059,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1541604.33573271,4576437.17469482,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Nitroaniline,C6H6N2O2,121.03971,5.059,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,994660.593557141,4838881.81901567,2.12,104.52
pearson,tp4,GTT,CD,nega,4-Nitrophenol,C6H5NO3,138.01975,14.444,Ghrelin,5,5,6,1,3M12,3M12,,0,5,4,1,0,5,N/A,N/A,N/A,520226.345088292,1812838.14814596,7.88,24.99
pearson,tp4,GTT,CD,nega,4-Nitrophenol,C6H5NO3,138.01975,14.444,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,337654.584016344,2602641.48306405,2.12,104.52
pearson,tp4,GTT,CD,nega,4-Oxoproline,C5H7NO3,128.03529,10.245,Ghrelin,5,5,6,1,3M6,3M6,,0,5,3,2,0,5,N/A,N/A,N/A,16371741.6580635,29579607.7346959,5.66,24.99
pearson,tp4,GTT,CD,nega,4-Oxoproline,C5H7NO3,128.03529,10.245,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,16099101.4344413,27277880.4920331,2.12,104.52
pearson,tp4,GTT,CD,nega,4-Pyridoxic acid,C8H9NO4,182.04593,2.418,Ghrelin,4,4,6,2,3M12;3M18,3M12;3M18,,0,4,4,0,0,4,N/A,N/A,N/A,271941.528905409,314097.533071037,7.88,24.99
pearson,tp4,GTT,CD,nega,4-Pyridoxic acid,C8H9NO4,182.04593,2.418,PP,3,3,6,3,3M3;3M6;3M14,3M14,3M3;3M6,0,3,3,0,0,3,N/A,N/A,N/A,219340.738825841,303424.268325044,60.44,104.52
pearson,tp4,GTT,CD,posi,4-Trimethylammoniobutanoic acid,C7H15NO2,146.12258,14.688,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,1454300.64187145,6362101.35774246,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Trimethylammoniobutanoic acid,C7H15NO2,146.12258,14.688,PP,5,5,7,2,3M3;3M6,3M6,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,2352611.36193316,4296407.7179427,2.12,104.52
pearson,tp4,GTT,CD,posi,4-Vinylcyclohexene,C8H12,109.10117,2.568,Ghrelin,5,5,6,1,3M18,3M18,,0,5,4,1,0,5,N/A,N/A,N/A,1465318.4288563,2444644.6667641,5.66,24.99
pearson,tp4,GTT,CD,posi,4-Vinylcyclohexene,C8H12,109.10117,2.568,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,696608.186680506,2210273.72667013,2.12,104.52
pearson,tp4,GTT,CD,posi,4-[(2-Isopropyl-5-methylcyclohexyl)oxy]-4-oxobutanoic acid,C14H24O4,257.17407,2.552,Ghrelin,5,5,6,1,3M10,3M10,,0,5,3,2,0,5,N/A,N/A,N/A,17940.1048848497,51791.2778440646,5.66,24.99
pearson,tp4,GTT,CD,posi,4-[(2-Isopropyl-5-methylcyclohexyl)oxy]-4-oxobutanoic acid,C14H24O4,257.17407,2.552,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,17940.1048848497,55651.0396930899,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-[(2E)-3-(5-Methoxy-2,2-dimethyl-2H-chromen-6-yl)-2-propenoyl]phenyl hydrogen sulfate",C21H20O7S,417.09935,12.595,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,395173.893510657,1774939.82060506,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-[(2E)-3-(5-Methoxy-2,2-dimethyl-2H-chromen-6-yl)-2-propenoyl]phenyl hydrogen sulfate",C21H20O7S,417.09935,12.595,PP,4,4,7,3,3M3;3M5;3M6,3M5,3M3;3M6,0,4,2,2,0,4,N/A,N/A,N/A,877708.164272912,1774939.82060506,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol",C27H38O2,806.60397,3.515,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,12026.6465403683,70386.562750953,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol",C27H38O2,806.60397,3.515,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,19596.0021449719,62078.3298574711,2.12,104.52
pearson,tp4,GTT,CD,posi,4-amino-2-hydroxyamino-6-nitrotoluene,C7H9N3O3,184.07135,4.066,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,563450.674261291,6228511.3542439,5.66,24.99
pearson,tp4,GTT,CD,posi,4-amino-2-hydroxyamino-6-nitrotoluene,C7H9N3O3,184.07135,4.066,PP,3,3,7,4,3M1;3M3;3M6;3M13,3M1;3M13,3M3;3M6,0,3,2,1,0,3,N/A,N/A,N/A,749490.414957606,999914.583156987,2.12,104.52
pearson,tp4,GTT,CD,posi,4-hydroxy-3-octaprenylbenzoic acid,C47H70O3,683.5427,2.366,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,22578.6384446801,78699.3795106666,5.66,24.99
pearson,tp4,GTT,CD,posi,4-hydroxy-3-octaprenylbenzoic acid,C47H70O3,683.5427,2.366,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,22821.9756370922,89245.7452160177,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-nitrobenzene-1,2-diamine",C6H7N3O2,154.0611,6.573,Ghrelin,5,5,6,1,3M6,3M6,,0,5,3,2,0,5,N/A,N/A,N/A,2065511.08693699,4236665.97900995,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-nitrobenzene-1,2-diamine",C6H7N3O2,154.0611,6.573,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,1694344.64747945,5650858.25994011,2.12,104.52
pearson,tp4,GTT,CD,posi,4-one,C9H14O2,155.10632,3.013,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,26263.3984165654,136643.656136681,5.66,24.99
pearson,tp4,GTT,CD,posi,4-one,C9H14O2,155.10632,3.013,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,33202.9747484269,176012.699603389,2.12,104.52
pearson,tp4,GTT,CD,nega,4-oxo-Retinoic acid,C20H26O3,313.18095,2.393,Ghrelin,5,5,6,1,3M6,3M6,,0,5,3,2,0,5,N/A,N/A,N/A,2202390.10014833,2723440.13368038,5.66,24.99
pearson,tp4,GTT,CD,nega,4-oxo-Retinoic acid,C20H26O3,313.18095,2.393,PP,4,4,6,2,3M3;3M6,,3M3;3M6,0,4,3,1,0,4,N/A,N/A,N/A,1764357.05901365,2202390.10014833,2.12,104.52
pearson,tp4,GTT,CD,posi,"4-{(2-Methoxyethyl)[4-(5,6,7,8-tetrahydro-1,8-naphthyridin-2-yl)butyl]amino}-2-(4-quinazolinylamino)butanoic acid",C27H36N6O3,495.24519,2.699,Ghrelin,5,5,6,1,3M1,3M1,,0,5,3,2,0,5,N/A,N/A,N/A,219860.515814441,269977.263284284,5.66,24.99
pearson,tp4,GTT,CD,posi,"4-{(2-Methoxyethyl)[4-(5,6,7,8-tetrahydro-1,8-naphthyridin-2-yl)butyl]amino}-2-(4-quinazolinylamino)butanoic acid",C27H36N6O3,495.24519,2.699,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,61804.2491010119,238861.049508085,2.12,104.52
pearson,tp4,GTT,CD,posi,4H-Cyclopenta(def)chrysene,C19H12,241.1032,11.978,Ghrelin,5,5,6,1,3M18,3M18,,0,5,4,1,0,5,N/A,N/A,N/A,22113.7425987493,55628.1653661732,5.66,24.99
pearson,tp4,GTT,CD,posi,4H-Cyclopenta(def)chrysene,C19H12,241.1032,11.978,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,22113.7425987493,122461.472004683,2.12,104.52
pearson,tp4,GTT,CD,posi,4β-methylzymosterol-4-carbaldehyde,C29H46O2,428.66755,2.423,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,7187.69526860551,358898.32258301403,5.66,24.99
pearson,tp4,GTT,CD,posi,4β-methylzymosterol-4-carbaldehyde,C29H46O2,428.66755,2.423,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,141665.235339434,427757.993850608,2.12,104.52
pearson,tp4,GTT,CD,posi,4′-METHYL-EPIGALLOCATECHIN-3′-GLUCURONIDE,C22H24O13,497.13316,12.605,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,3933.84589001519,52978.4077865859,5.66,24.99
pearson,tp4,GTT,CD,posi,4′-METHYL-EPIGALLOCATECHIN-3′-GLUCURONIDE,C22H24O13,497.13316,12.605,PP,5,5,7,2,3M3;3M6,,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,8587.82330241501,42872.2255249363,2.12,104.52
pearson,tp4,GTT,CD,posi,5'-Methylthioadenosine,C11H15N5O3S,330.12303000000003,2.38,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,290742.765374346,5341092.73392043,5.66,24.99
pearson,tp4,GTT,CD,posi,5'-Methylthioadenosine,C11H15N5O3S,330.12303000000003,2.38,PP,5,5,7,2,3M3;3M6,3M6,3M3;3M6,0,5,3,2,0,5,N/A,N/A,N/A,406771.016170723,3411515.60043243,2.12,104.52
pearson,tp4,GTT,CD,posi,"5,6,7,4′-tetramethoxyflavanone",C19H20O6,345.13435,3.689,Ghrelin,6,6,6,0,,,,0,6,4,2,0,6,N/A,N/A,N/A,455019.11007717,1286689.77925137,5.66,24.99
