"raw.file","tissue","ion.mode","sequence.id","name","formula","rt","mz","ion.count"
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_09_neg","Myristic acid","C14H28O2",2.297,227.20156,39174080.0263073
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_10_neg","Myristic acid","C14H28O2",2.297,227.20156,33013548.5135906
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_11_neg","Myristic acid","C14H28O2",2.297,227.20156,28585520.5583131
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_16_neg","Myristic acid","C14H28O2",2.297,227.20156,26858778.4423453
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_17_neg","Myristic acid","C14H28O2",2.297,227.20156,47042311.9546539
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_20_neg","Myristic acid","C14H28O2",2.297,227.20156,32732635.7852041
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_22_neg","Myristic acid","C14H28O2",2.297,227.20156,39397548.7307
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_23_neg","Myristic acid","C14H28O2",2.297,227.20156,21849145.8090342
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_26_neg","Myristic acid","C14H28O2",2.297,227.20156,31822473.2425049
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_31_neg","Myristic acid","C14H28O2",2.297,227.20156,19730190.8951077
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_33_neg_20250211112917","Myristic acid","C14H28O2",2.297,227.20156,16493134.1990421
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_01_neg_20250210165354","Myristic acid","C14H28O2",2.297,227.20156,34708687.1974246
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg","Myristic acid","C14H28O2",2.297,227.20156,47225168.0010426
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg_rerun","Myristic acid","C14H28O2",2.297,227.20156,33558792.9772735
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_03_neg","Myristic acid","C14H28O2",2.297,227.20156,20282576.3525933
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_04_neg","Myristic acid","C14H28O2",2.297,227.20156,29986245.9073074
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_05_neg","Myristic acid","C14H28O2",2.297,227.20156,77177445.664665
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","Myristic acid","C14H28O2",2.297,227.20156,198651278.640308
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","Myristic acid","C14H28O2",2.297,227.20156,103679346.096172
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","Myristic acid","C14H28O2",2.297,227.20156,150085676.233401
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","Myristic acid","C14H28O2",2.297,227.20156,126971761.625552
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","Myristic acid","C14H28O2",2.297,227.20156,126445770.902838
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","Myristic acid","C14H28O2",2.297,227.20156,105312841.576477
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","Myristic acid","C14H28O2",2.297,227.20156,115144600.451992
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","Myristic acid","C14H28O2",2.297,227.20156,156446675.740576
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","Myristic acid","C14H28O2",2.297,227.20156,161304055.811457
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","Myristic acid","C14H28O2",2.297,227.20156,249862327.965376
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","Myristic acid","C14H28O2",2.297,227.20156,302560355.478131
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","Myristic acid","C14H28O2",2.297,227.20156,109956682.759187
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","Myristic acid","C14H28O2",2.297,227.20156,130034824.627917
