"tissue","raw.file","source","sequence.id","sample","sample.id","ion.mode","name","formula","mz","rt","ion.count","val.ic","med.val","val.adj.ic","med.adj.ic"
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)","C43H76NO8P",764.52716,3.053,39532814.0548345,873842.31,907295.31,41046234.9700753,39068064.3857584
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(16:0/16:0)","C37H74NO8P",690.50586,2.396,416209.473352634,873842.31,907295.31,432143.075276837,411316.494706118
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(16:1(9Z)/16:1(9Z))","C37H70NO8P",686.47815,2.993,64373.9473202412,873842.31,907295.31,66838.3526655306,63617.1640901704
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(18:0/18:1(9Z))","C41H80NO8P",744.55223,4.666,701393.312942271,873842.31,907295.31,728244.508208678,693147.699320382
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(18:0/20:4(8Z,11Z,14Z,17Z))","C43H78NO8P",766.5396,3.766,52477960.903648,873842.31,907295.31,54486956.3551382,51861027.4637484
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","C41H70NO8P",734.47772,2.957,51100.8554912087,873842.31,907295.31,53057.1316970923,50500.1113689687
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))","C41H72NO7P",720.49178,2.218,441417.708051941,873842.31,907295.31,458316.348022191,436228.380182265
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C47H78NO8P",814.54126,2.927,17577.4169644219,873842.31,907295.31,18250.327079876,17370.7760026604
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO7P",772.52611,2.224,37677803.4132322,873842.31,907295.31,39120209.6038673,37234861.3387437
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(16:0/18:1(11Z))","C40H77O10P",747.51832,2.134,12194390.7101296,873842.31,907295.31,12661224.3112927,12051032.8646887
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(16:0/18:2(9Z,12Z))","C40H75O10P",745.50444,2.04,46425495.0932242,873842.31,907295.31,48202786.1096704,45879714.7333605
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(16:0/18:3(6Z,9Z,12Z))","C40H73O10P",743.48773,2.002,2608900.27353357,873842.31,907295.31,2708775.89165341,2578229.91606558
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H75O10P",793.50359,1.985,9237711.12560395,873842.31,907295.31,9591355.1947322,9129112.14798778
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H73O10P",791.48722,1.985,9237711.12560395,873842.31,907295.31,9591355.1947322,9129112.14798778
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:0/16:0)","C40H79O10P",749.53305,2.211,620454.145343181,873842.31,907295.31,644206.774721089,613160.056480061
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:0/20:3(5Z,8Z,11Z))","C44H81O10P",799.55218,2.079,779529.588747132,873842.31,907295.31,809372.047774274,770365.401297618
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:0/20:4(5Z,8Z,11Z,14Z))","C44H79O10P",797.53722,2.178,10940485.989401,873842.31,907295.31,11359316.7940154,10811869.1083448
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C44H77O10P",795.52176,2.064,9135997.09231262,873842.31,907295.31,9485747.27862385,9028593.86977846
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:1(9Z)/18:1(9Z))","C42H79O10P",773.53717,2.079,16653087.2915627,873842.31,907295.31,17290611.6169351,16457312.7940247
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:2(9Z,12Z)/18:2(9Z,12Z))","C42H75O10P",769.50323,2.002,37746649.5158079,873842.31,907295.31,39191691.3177462,37302898.0832164
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","C42H73O10P",767.49127,2.179,649887.557588582,873842.31,907295.31,674766.976009064,642247.448111249
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C46H77O10P",819.51904,2.065,947435.064419995,873842.31,907295.31,983705.390138192,936296.972098776
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H75O10P",817.50325,1.982,2101795.93127114,873842.31,907295.31,2182258.25094162,2077087.1169133
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PG(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","C42H71O10P",765.47535,2.077,164054.897595525,873842.31,907295.31,170335.353950703,162126.260305448
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PS(18:0/18:2(9Z,12Z))","C42H78NO10P",786.52998,3.901,8907818.83964707,873842.31,907295.31,9248833.75759344,8803098.09165848
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","PS(18:1(9Z)/18:0)","C42H80NO10P",788.54532,3.911,4118075.11817433,873842.31,907295.31,4275725.94985389,4069662.82843074
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Palmitic acid","C16H32O2",255.23274,2.253,4378750937.61959,873842.31,907295.31,4546381130.66459,4327274130.3677
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Palmitic acid alkyne","C16H28O2",251.20168,2.3,45943745.9962602,873842.31,907295.31,47702594.3802586,45403629.1020198
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Palmitoleic Acid","C16H30O2",253.21694,4.065,1302343.0364638,873842.31,907295.31,1352200.18013864,1287032.62890261
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Palmitoleic acid","C16H30O2",253.21729,2.268,1510578016.94131,873842.31,907295.31,1568406947.65621,1492819588.90445
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Panthenol","C9H19NO4",204.12381,4.253,26576.1732698992,873842.31,907295.31,27593.5796305479,26263.742494914
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pantothenic acid","C9H17NO5",218.10326,9.314,4704528.44981567,873842.31,907295.31,4884630.26959558,4649221.78641502
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pentacosanoic acid","C25H50O2",381.37381,2.164,162751.19373203,873842.31,907295.31,168981.740847467,160837.882847462
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pentadecanoic acid","C15H30O2",241.21695,2.338,26979040.5213065,873842.31,907295.31,28011869.7082559,26661873.6194797
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Perillic acid","C10H14O2",165.09199,2.515,3698712.34438833,873842.31,907295.31,3840308.85744436,3655230.10364326
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Phenol","C6H6O",93.03443,2.632,1465183.03966218,873842.31,907295.31,1521274.13031424,1447958.27716805
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Phenol sulphate","C6H6O4S",172.99123,2.006,9898174.11674961,873842.31,907295.31,10277102.4599282,9781810.70434905
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Phosphocreatinine","C4H8N3O4P",192.01614,4.364,654352.628922281,873842.31,907295.31,679402.982109388,646660.027850956
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Phosphoenolpyruvic acid","C3H5O6P",166.97494,14.77,2234382.59224309,873842.31,907295.31,2319920.68075509,2208115.08270294
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pregnenolone","C21H32O2",315.23306,2.252,542165.1159278,873842.31,907295.31,562920.633731845,535791.39667112
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Propionic acid","C3H6O2",73.02948,3.085,16772065.2993903,873842.31,907295.31,17414144.4182882,16574892.0906528
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Prostaglandin D2","C20H32O5",351.22099,2.017,9758412.78668321,873842.31,907295.31,10131990.6956688,9643692.41522094
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Prostaglandin E3","C20H30O5",349.20207,3.986,82921.0209408257,873842.31,907295.31,86095.4574287241,81946.1974185677
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pseudouridine","C9H12N2O6",243.06209,10.139,2045968.69996946,873842.31,907295.31,2124293.8052394,2021916.19323589
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pubescenol","C28H42O6",473.28653,2.495,66859.6296129192,873842.31,907295.31,69419.1934653962,66073.6245819073
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pyruvaldehyde","C3H4O2",71.01383,14.288,2689435.7859463,873842.31,907295.31,2792394.5169641,2657818.64910938
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Pyruvic acid","C3H4O3",87.00866,3.775,74541439.0050918,873842.31,907295.31,77395082.8839712,73665126.2522981
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Quinaldic acid","C10H7NO2",172.04011,3.804,389946.15320451,873842.31,907295.31,404874.325614874,385361.927416588
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Rosmarinic acid","C18H16O8",359.07426,2.637,586491.810567367,873842.31,907295.31,608944.271743011,579596.984550201
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","S-3-oxodecanoyl cysteamine","C12H23NO2S",244.13762,2.392,438253.657782128,873842.31,907295.31,455031.169520814,433101.526640056
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","S-Adenosylhomocysteine","C14H20N6O5S",383.11415,14.664,487270.084137445,873842.31,907295.31,505924.074609307,481541.713522607
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Salvigenin","C18H16O6",327.09058,2.041,50620.5754851604,873842.31,907295.31,52558.4652992907,50025.4775578401
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Sebacic acid","C10H18O4",201.11316,12.477,439851.906958562,873842.31,907295.31,456690.603912346,434680.986722073
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Secoisolariciresinol","C20H26O6",361.16573,2.803,25999.4200859007,873842.31,907295.31,26994.7468058139,25693.769649169
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Sedoheptulose","C7H14O7",209.06659,12.519,392160.367519453,873842.31,907295.31,407173.305923212,387550.111321232
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Sedoheptulose 7-phosphate","C7H15O10P",289.0327,15.144,6208085.26626865,873842.31,907295.31,6445747.22659704,6135102.71640279
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Shikimate-3-phosphate","C7H11O8P",253.01307,14.768,77574.6964113953,873842.31,907295.31,80544.461424319,76662.7245382099
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Shikimic acid","C7H10O5",173.04544,13.98,148204.456040128,873842.31,907295.31,153878.11547636,146462.157305595
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Stearic acid","C18H36O2",283.26362,2.216,623117382.11198,873842.31,907295.31,646971967.253082,615791984.108933
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Suberic acid","C8H14O4",173.08181,12.37,1525250.19398176,873842.31,907295.31,1583640.81452664,1507319.27912384
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Succinic semialdehyde","C4H6O3",101.02423,14.33,4249049.61121377,873842.31,907295.31,4411714.49367287,4199097.57901185
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Taurine","C2H7NO3S",124.00719,11.885,2065778744.85653,873842.31,907295.31,2144862231.15703,2041493350.27964
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Taurochenodeoxycholate-3-sulfate","C26H45NO9S2",288.61938,2.385,55185.2695556306,873842.31,907295.31,57297.9079588277,54536.5088646188
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Taurodeoxycholic acid","C26H45NO6S",498.28933,3.601,137663353.658327,873842.31,907295.31,142933471.753126,136044976.631893
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Tauroursodeoxycholic acid","C26H45NO6S",498.28879,6.144,109834.878405473,873842.31,907295.31,114039.648700125,108543.654276547
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Tetracosanoic acid","C24H48O2",367.35793,2.171,782563.104280958,873842.31,907295.31,812521.69432395,773363.254676493
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Tetracosapentenoic acid","C24H38O2",357.27971,2.173,20317633.8584379,873842.31,907295.31,21095446.7403368,20078778.7746834
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Tetracosatetraenoic acid (24:4n-6)","C24H40O2",359.29542,2.178,6238988.83794044,873842.31,907295.31,6477833.86891133,6165642.98419523
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Tetradecenoic acid","C14H26O2",225.1859,2.349,30852824.8495638,873842.31,907295.31,32033952.7691909,30490117.5523041
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Tetrahydrocortisol","C21H34O5",403.1889,3.922,225085.678666822,873842.31,907295.31,233702.555101245,222439.56057037
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Thiamine pyrophosphate","C12H18N4O7P2S",423.02963,15.428,42603.4132987288,873842.31,907295.31,44234.3848925423,42102.5655168169
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","CD","2M16_neg","2M16","Liver_2M16","nega","Thiodiacetic acid","C4H6O4S",148.99084,7.457,950584.101680719,873842.31,907295.31,986974.980892696,939408.989125555
