"name","formula","ion.mode","source","mz","rt","Liver_1M1","Liver_1M10","Liver_1M11","Liver_1M2","Liver_1M4","Liver_1M5","Liver_1M6","Liver_1M7","Liver_1M9","Liver_2M16","Liver_2M17","Liver_2M20","Liver_2M22","Liver_2M23","Liver_2M26","Liver_2M31","Liver_2M33","Liver_4M1","Liver_4M2","Liver_4M3","Liver_4M4","Liver_4M5","Muscle_1M_01","Muscle_1M_02","Muscle_1M_04","Muscle_1M_05","Muscle_1M_06","Muscle_1M_07","Muscle_1M_09","Muscle_1M_10","Muscle_1M_11","Muscle_2M_16","Muscle_2M_17","Muscle_2M_20","Muscle_2M_22","Muscle_2M_23","Muscle_2M_26","Muscle_2M_31","Muscle_2M_33","Muscle_4M_01","Muscle_4M_02","Muscle_4M_03","Muscle_4M_04","Muscle_4M_05"
"3-keto Fusidic acid","C31H46O7","nega","CD",529.31216,4.151,354613.199833952,677941.526129586,561750.76577867,280997.799091399,295345.549595854,306157.139591007,239190.195518813,247518.733564498,325188.625075277,177275.398453801,248220.542523896,96730.6238176922,188898.724638954,101551.632341168,100436.057252374,127444.75076052,150054.333189447,75219.538578818,69206.5884001748,105977.730415277,71300.290070041,84073.3845519524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3-sulfopropanediol","C3H8O5S","posi","CD",198.04319,12.827,240956.777953896,259003.191885477,201596.323216526,145763.405494344,191340.877717377,141895.009125784,53131.6782920874,119895.21224252,125713.522534544,321838.852700749,360987.785813761,248045.168647536,118828.258192433,288817.447850789,151507.592251103,161082.357694746,128810.007727909,303318.036024903,449508.860649538,452210.428857115,389157.78509871,469681.158157635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3β-Fluoroandrost-5-en-17β-ol","C19H29FO","posi","CD",293.22578,2.457,2234467.78582603,1019311.32508992,5438742.73888247,4623987.31012281,3451459.18137135,1730122.27962491,770491.02766983,1794106.64854818,310507.115806743,6902149.61587929,2185775.01112104,1301508.69067466,1076856.36507958,200589.558442246,2151449.19186571,1678560.37541537,1742008.67951991,2149548.95624623,3265271.21062951,628754.908116995,2068639.10432132,2045882.78654185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3β-hydroxy-5α-cholest-8-ene-4α-carboxylic acid","C28H46O3","posi","CD",431.35116,2.166,119854.202844694,96866.2582579991,58711.1146819547,33263.7069365324,134034.569045971,318645.685326959,106106.095382564,171329.269072657,272485.40275964,62983.856233854,56560.5851477823,256493.83514646,195771.277572056,108859.159447755,119283.672203208,57176.2037807552,115354.200828096,268992.83466363,540758.509732385,40776.2227346189,364996.0007437,275204.43359024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4,6-Diamino-3-({3-amino-6-[1-(methylamino)ethyl]tetrahydro-2H-pyran-2-yl}oxy)-2-hydroxycyclohexyl 3-deoxy-4-C-methyl-3-(methylamino)pentopyranoside","C21H43N5O7","posi","CD",478.32282,16.635,82133.4299177714,294090.250802857,202561.982657319,307358.362993852,293681.856944344,88445.6538617345,238749.344234693,323358.687819988,309365.313001026,419587.20439295,359779.644860661,248502.676703727,310724.536277577,302354.941390487,354220.856448366,264396.938212371,325743.545740458,68991.3260490869,149431.396027413,262357.13019049,280713.554659108,333357.498974267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4,6-Diamino-3-hydroxy-2-(pentofuranosyl-3-uloseoxy)cyclohexyl 2,6-diamino-2,6-dideoxyhexopyranoside","C17H32N4O10","posi","CD",453.21953,15.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2285359.10658688,561168.571906432,1664102.76124064,1770989.65093281,2204044.72894418,1514960.75553041,548215.632072549,1645144.43555086,2344392.58009017,3826464.62376865,4847129.16574615,1080213.6080819,2697301.40188354,5297208.31029644,2841046.3817805,2290215.06924757,2741958.82183962,761327.401892533,1142293.58661004,1017613.98436529,1150644.49937637,701001.878540824
"4,7-Dioxoheptanoic acid","C7H10O4","posi","CD",159.06495,11.129,88916.483784362,136530.575543092,103613.903679491,196818.247460661,114554.363656584,137161.969712288,219592.270486134,127246.148285002,98822.2777297201,231559.631480137,146632.535420228,210576.334440312,153779.370639517,153186.697169718,240028.723004891,180644.75126146,148361.10467308,91927.3270890096,132891.543933901,173271.110450393,256163.619352048,158566.847639524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4,7-dimethylpyrazolo[5,1-c][1,2,4]triazine-3-carbonitrile","C8H7N5","posi","CD",174.0786,3.383,1651497.72295148,368555.800665658,806418.107633057,1326725.11368241,1141725.80694329,2398492.13456095,388941.282152002,1074050.59041727,840693.112334866,590592.160323368,627967.080423941,696802.558296797,1437931.15427657,1541082.488645,933242.562668834,954670.361009624,1147673.40533137,3293726.31086759,1742383.3936237,1188044.55599226,1189207.01149966,1257010.19927666,848162.976771079,1411542.37598554,885228.736956327,1319772.41409923,70869.4551336128,1465453.45012637,1018696.72813079,948844.46679806,1586192.47230469,537114.65904212,951854.224613107,1202430.1903364,973782.522452474,711040.830521537,1668051.39670849,861036.4335756,690389.40075958,1124777.18391468,950215.49579121,1133018.11993618,1007107.31316277,979768.384174484
"4-(1,1,3,3-Tetramethylbutyl)-phenol","C14H22O","nega","CD",205.15963,2.388,5000702.04673768,3701050.04859994,4977508.47941302,6821905.25905757,5148383.84063059,5314915.35690753,6454891.56164064,6187826.02664023,5867917.04323244,4079369.68572954,6505786.23653114,4522823.6576267,4774800.06877937,5260698.48349987,7343225.46801738,5527146.76711836,3865559.138523,3295274.86241689,4230019.98112415,5276472.76629736,6066004.55561117,10176228.708376,1109636.57610864,1376851.70926134,1162940.98672252,1590057.83528951,1225379.94259662,1016409.36582685,814900.532505758,941449.208143206,745589.427325892,1112537.23977181,946143.505077401,720537.212016884,841027.688335449,746940.027087771,714121.022789045,873329.935908783,948055.07628905,1185362.64471909,872765.352287535,1043396.06443345,803178.992026474,1736631.60167267
"4-(1,2-Dihydroxypropan-2-yl)-1-methylcyclohexane-1,2-diol","C10H20O4","posi","CD",205.14309,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830454.880303462,842281.580221287,979252.063081587,801574.703272046,1324331.27314918,970591.284712834,522500.375829665,1579011.97742947,1353584.57976787,1009932.65257397,858086.002218683,750619.731057776,1016019.71449512,1078625.64378717,1201490.26490621,759949.408304664,419885.341322532,1444148.03283016,823497.66818946,1130293.12906284,856554.307667683,1132013.12057005
"4-(1H-1,2,4-triazol-1-yl)aniline","C8H8N4","posi","CD",161.08188,3.555,3026676.63327901,128773.661079528,5470425.34804166,1020421.68775199,3218047.59283413,2776078.61765178,3770230.358343,3308337.03411547,1761624.90373135,272356.775565167,5469674.92596056,3532147.6574203,6476641.14102576,4503387.1817131,3590249.15628411,158503.11908792,156609.386598463,1110939.69034192,2002370.92477818,248489.670324989,4277734.46504201,3919074.1008616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-(1h-pyrazol-1-yl)-n,n-bis(2-pyridinylmethyl)benzenesulfonamide","C21H19N5O2S","posi","CD",406.13085,14.618,1139186.44973905,324871.034315984,713197.062131655,383051.777886085,137683.40994409,857080.47637971,376908.235848351,479805.589335227,335343.921476704,781520.606022719,765088.955040513,457641.456865015,1129670.62595333,938924.336079525,483380.196002865,840697.39714294,663827.052799433,808283.108842637,551690.18186719,479102.986365008,455134.573041816,705309.169890275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone","C9H11N3O2","posi","CD",194.60298,15.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432773.588597905,409605.104832314,279100.898090204,343433.760780569,472861.135773642,349089.092439273,286688.898095505,512181.081240842,530449.607539868,487467.474468888,391798.981376663,340663.384467219,385570.496332711,508588.192065032,476686.958501846,375741.462500198,339224.591349656,210318.393574394,270929.73811595,251674.655064922,257402.63460826,174867.51656616
"4-Acetyl-2(3H)-benzoxazolone","C9H7NO3","posi","CD",355.09079,14.759,12065511.0032935,7218059.08068281,7289054.23667703,8072627.3051979,8638470.41625159,12406248.4491755,8965918.70950309,8151530.66038334,6676977.90872771,11435688.2007326,11918905.054718,10505438.9544216,14218810.2496251,12893588.9280009,11363907.9854369,10828895.5100448,12232545.4841914,32950177.1675584,17974247.9427682,12610850.4721282,13622661.6091531,14290916.7424376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Aminophenol","C6H7NO","posi","CD",110.06026,15.078,1767887.16799228,7612130.29819067,1455285.74449015,5237934.28621038,3283000.71681256,1341417.72454628,1372162.8322738,1460856.36828186,1533892.91412191,992899.764783393,1395666.98184188,5820494.43549611,1387441.71338607,1549184.25018909,1732905.56186784,1597070.81236353,1252464.78168913,953159.176876071,1392149.81063857,1319825.41746902,625417.480773714,673463.411095706,1892921.16638843,1017423.8724626,752072.639410882,728806.688720752,1292521.46824732,1008913.68393707,1018572.60920114,1246437.24572312,629380.943020772,389384.371584285,177132.572369508,635416.230029773,4992984.83351007,2688350.07702417,21048.2377843774,743746.188838382,629953.395049413,1908528.71843233,1264476.0595641,1813741.31408821,1598130.89669303,436120.072413847
"4-Aminopyridine","C5H6N2","posi","CD",95.06033,18.224,9628009.79204869,2455975.91249603,5702489.82709526,4563897.58183331,5614319.05240368,7783659.44995213,8648835.96707993,5763848.3931311,3847250.34593923,6886733.74669538,5550198.45858563,5886558.6374117,6242088.9327767,5323354.43386087,9043547.21265609,5802918.67679913,4061592.26495499,6779111.04529382,5496404.83276373,4902888.8253436,3211482.12224878,7461602.54790733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Dodecylphenol","C18H30O","posi","CD",263.23668,2.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359444.191828149,669343.428041431,399821.208007014,113637.850702414,188738.783054556,223568.566589346,456552.296816712,469799.982669784,309669.831870415,391299.287183233,627803.75318417,315612.647544843,312487.01465336,226711.587430774,566135.004401677,351376.335923281,171316.284135455,281593.877604776,365422.895117159,276470.898154169,38807.3338366604,622812.217658627
"4-Ethylguaiacol","C9H12O2","posi","CD",153.08998,3.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930364.524991823,869436.289670566,4347035.73614724,3270697.07586572,739073.714862471,4406970.18500882,5110823.05297093,1774246.94857393,5074307.25077542,4259453.20363161,3636623.02817106,4365573.99912955,328477.092028727,3293785.22220691,5565101.30042894,1668985.46006068,9311560.87517771,5607023.56405979,1099068.37721457,1810334.36177376,1230580.69432007,1154331.51082146
"4-Guanidinobutanoic acid","C5H11N3O2","posi","CD",163.11756,14.351,2231164.99986368,9240066.01363189,10988294.2254978,1561936.3340257,2168526.24028091,4341947.71578077,4174969.59006982,3870902.13268856,8690734.77520544,2295759.70548087,2174934.73259092,6510970.94967261,2952782.30722854,2799072.24992748,4631720.09332006,3436683.45013675,7138542.41598544,1753050.62811353,1727643.01367827,3642589.32444046,1634866.64805207,1837821.62025365,10513883.4029009,6481182.53889242,8166672.59081422,8552927.30505361,12411693.6549602,8779051.67091893,9956089.22178846,8489616.91199971,17419738.9645457,179671.185183527,460979.178509917,63409.0071680106,104347.946719053,82791.4748642853,51768.8478936737,43389.5961024076,68551.7269271968,39332.9670831968,38917.4999807948,53258.3233342901,77582.5694716193,39343.2507157388
"4-Hydroxy-5-methyl-3(2H)-thiophenone","C5H6O2S","posi","CD",148.04246,4.533,2019207.11665344,16854029.0027703,11344792.7330507,11479028.5488471,7195801.21348099,5136315.83227882,3199470.56976309,8958768.92218521,10783741.6423407,18813960.2021492,22270763.2135736,16222492.8697617,8953190.9625145,12871050.5305867,35357463.03873,24693954.7312966,5333259.57379048,23162059.1699389,21663676.6398191,25361575.3547048,19607911.7502763,6995264.82437016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Hydroxy-5-methyl-3-furanone","C5H6O3","posi","CD",97.02871,15.724,927413.255795535,6611508.10651862,2750222.64057509,4335800.25157545,3892716.44333099,830093.775313863,3224066.25491618,4868742.02174718,6046059.92686683,17534038.7089553,13534079.342638,12068552.9533989,6337545.2596426,3906357.28329695,14836905.918922,4325522.63627978,9654539.58419972,1307228.17957953,1378368.40175945,3509769.8997403,3605928.6278186,4782022.97552117,1451493.06539097,620078.108358851,1786825.43051816,1279307.57433901,1237439.09537882,1656830.55808316,1376237.43592228,1319961.74296611,1888054.14178781,1604957.41228851,616223.847407123,1765137.14454861,1379332.25034487,2118105.959993,2604335.24314975,3352113.83541988,1747755.4831415,407916.376812732,513690.05508921,412688.335341388,434740.029462983,514257.921890977
"4-Hydroxycinnamic acid","C9H8O3","nega","CD",163.03984,2.798,41902.2288045147,35425.6567813177,30636.6685115744,26304.7706149905,41164.8390155831,73199.7663837914,55350.5026105665,58790.6808541002,67940.3930258953,38800.8704818518,34232.6302146543,317623.024443024,28279.1769373161,47649.6107076989,36443.4323983462,174767.053178432,34826.4904057314,31201.3406163032,38684.2928159029,27481.2578210135,38378.537125088,32939.9097533405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Hydroxyproline","C5H9NO3","nega","CD",130.051,14.034,404478.941067168,689294.878370159,1843626.70638144,1230660.82482589,960100.342419788,1268085.29243889,448587.993058022,590299.961481921,992455.403000973,799917.399375563,638622.846149658,812851.143525982,599582.8161262,1178653.81371065,1156947.39127444,968146.204263402,878161.688073506,1007535.80390183,1622950.2499736,922216.488242222,863629.705286962,830908.933949698,2006665.22924375,1912359.05618436,1488910.32312662,2103864.34739703,2185903.44807994,1357905.21362858,1049493.51671484,2050697.11373321,243622.901089569,1075781.83305362,345070.644788216,749577.487767282,1472166.67818598,2030717.83329748,995454.947521583,2214965.48843579,161559.748330923,3217548.09366416,4875562.90820025,3468782.69287701,4326409.98803105,1969529.43819734
"4-Hydroxypropofol","C12H18O2","nega","CD",193.12322,2.488,1717360.55463872,1272099.57686002,809709.272610985,2496773.87281968,1526415.11646519,1474044.57365387,1687183.74109995,1755672.54987302,1568840.39241462,1553295.17938764,1996735.72349052,1685592.61952385,1883779.90917842,982675.807707391,1516922.70385292,1136199.4731695,1946194.5591901,1239747.99341303,866530.106182715,567613.217002549,743035.846612192,1043545.2745607,414675.494338721,532737.870957469,392139.326150756,387394.25322226,52762.1517276627,276466.711826825,510263.830543104,295417.238627786,257943.799915546,315691.834708339,330735.969172068,554834.216219013,530740.181642308,317887.010297456,209234.625198568,315062.027157655,131190.272011346,338887.916432231,316661.613383833,317667.554043759,42618.3813776859,364548.667802892
"4-Imino-1-(β-D-ribofuranosyl)-1,4-dihydro-3-pyridinecarboxylic acid","C11H14N2O6","posi","CD",271.09213,8.734,729870.583873694,842640.485833672,1017457.30494126,917938.968854213,958954.763844292,488244.919460544,617317.150681132,807311.536011686,920755.091653744,1155549.24125039,633491.058544793,761407.556187463,1002246.56519616,412886.788021882,556271.31169169,519086.627077597,535698.148179485,302152.071062538,332195.035343365,903216.845903057,532445.213230439,633795.949263318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Methoxyaniline","C7H9NO","posi","CD",124.07489,7.685,369615.189859941,462016.775848285,890467.461448907,1984800.45362567,1003088.67611202,529769.044020752,5310559.78788625,365695.376283916,1999906.00229966,573731.57860818,1399265.36837821,800483.219831811,342482.161158191,1398019.3847268,4626158.83062316,1880308.29757989,422503.566247123,426014.982567203,1059441.71682789,339608.214172392,1734447.10330176,3447364.7512281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Methoxychalcone","C16H14O2","posi","CD",239.10549,11.09,84492298.342995,38935027.1492195,45802950.3535441,181711023.486185,73762472.8397616,43868051.9742693,25215483.4671835,22249525.3878142,31887252.1011596,18997698.401135,22281498.8274653,15147183.3987803,30140618.0471793,14343173.8932425,21018062.5987035,15628636.9253882,46660934.2189195,14101051.7329903,25839364.7226853,24832259.8830272,15163825.591522,182444.685671785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Nitroaniline","C6H6N2O2","posi","CD",139.05001,4.416,11845234.7033453,7547745.05111353,11576744.1475607,8422942.69565794,6752456.20872424,5449498.46014662,7060277.19686739,6662841.25691441,9321979.50249137,724698.121070282,1652572.03002718,699182.116123546,834057.593377962,592316.398315701,1375508.98906149,687481.736671084,585066.966289799,1032311.61611916,655129.289735966,604737.61495348,639497.31335892,329134.100308269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Oxo-2-phenyl-4H-chromen-3-yl benzene-1-sulfonate","C21H14O5S","posi","CD",379.06312,12.807,244069.094105199,534008.348812179,139000.780883289,590145.653662301,356509.556170635,92869.5683775078,143805.501596461,436719.772228469,438212.007469759,2423321.95299183,1731426.8083687,323993.176484348,782219.896832094,386806.437848823,1333641.50760107,531899.804176775,1229204.41169604,185719.824126113,118750.249851395,401572.678121882,355221.136672695,749059.178366279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Oxoproline","C5H7NO3","nega","CD",128.03533,10.034,9981702.87969243,15719747.2202878,18050537.3592497,18645833.2599513,17618488.3046092,7508231.83265327,18650217.2778985,15024351.0745427,17961109.2806061,15694172.5994913,16404113.446725,10745064.2575673,11999840.1614941,10014356.3434138,20948030.3293423,13216709.9509175,11660326.3972778,6686772.79060681,6052613.75655858,11972243.9069152,11309627.5934598,10089196.2056951,19774049.1315565,17604518.3537034,10868193.0084301,15786627.0304575,11280784.5842105,7763130.9795501,10410871.0353714,10893999.8536261,16343090.0560879,18186704.3937515,9524652.46952056,15622740.2633579,27107753.816678,12412214.6789326,11348141.3068924,16679841.4237482,2407949.64856936,6801634.93613011,10672661.3286668,12390986.1521767,10736430.8949924,12724909.1838536
"4-Phenyltoluene","C13H12","posi","CD",169.10089,2.477,2067335.48796591,2880884.2176027,2412110.53477473,2118762.50627884,2487488.42859141,153142.954916833,650403.537913392,2100761.85847253,2147638.1496101,956976.385937316,1509409.64382041,1192801.30979498,1564199.16011025,1258300.8861752,1142381.58867008,1301140.58875555,1610839.02810605,1338453.15954641,1822210.41970009,447084.054477408,322448.815288825,1418161.68526826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-Pyridoxic acid","C8H9NO4","nega","CD",182.0458,2.39,1087899.33063093,1088477.17294742,1773546.31685166,1260511.64136682,665695.414764611,449368.590182712,800073.524374201,1239770.61792237,1363385.36800146,256531.886678919,70063.7657808533,424449.245693093,308292.777322582,485507.109529631,530650.151800574,813230.766803928,1136267.77304574,95986.3972035146,83541.8155138421,67240.3142811666,106794.810965975,160892.187931742,132680.229398267,1208289.10190476,41137.6848218044,492731.121013842,151555.475943297,48393.6416883945,89823.2213337009,77387.0481896227,142851.498690597,30440.1367343418,44423.1624370017,159039.478694662,43583.8227694883,182396.095854376,248159.374058596,234136.520048329,114998.601281901,97358.9748496694,146277.69245502,143125.910808008,92814.5918185493,117302.019946987
