"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"young CD vs old CD","Upregulated","Adult","CRISPLD2","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CRLF1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CROCC","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CRTC1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CRTC2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CRTC3","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CRY1","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CS","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CSF1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CSNK1D","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CSNK1E","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CSNK1G1","Thymus","Lymphatic system","immature natural killer cell","Natural killer cell","TS_Thymus_immature natural killer cell",0.00073974562549483,3.13091759437155,2.41897316571511e-08,0.00032936710612118,0.212546125461255,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CSNK1G2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CSPG4","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTBP1","Eye","Sensory system","ocular surface cell","Epithelial cell","TS_Eye_ocular surface cell",5.76979313093862e-06,5.23883975767657,1.94318572677244e-83,4.11708882651482e-05,0.00885608856088561,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTBS","Spleen","Lymphatic system","macrophage","Macrophage","TS_Spleen_macrophage",3.5422022512388e-05,4.45072664526641,2.11156310910403e-63,8.23417765302964e-05,0.0309963099630996,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTC1","Eye","Sensory system","adipocyte","Epicardial adipocyte","TS_Eye_adipocyte",2.67169133969514e-05,4.57321371730811,8.27603822834654e-57,4.11708882651482e-05,0.0457564575645756,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTCF","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTDNEP1","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",3.48035232977661e-06,5.45837678848664,2.190535213704e-99,4.11708882651482e-05,0.00516605166051661,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTDSP1","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTDSP2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CTNNBIP1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CUEDC1","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CUL3","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CUL9","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CXXC1","Bladder organ","Urinary system","capillary endothelial cell","Capillary endothelial cell","TS_Bladder_capillary endothelial cell",6.6658524148222e-06,5.17614430605771,1.37841394879814e-82,4.11708882651482e-05,0.0103321033210332,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CXXC5","Eye","Sensory system","ocular surface cell","Epithelial cell","TS_Eye_ocular surface cell",5.76979313093862e-06,5.23883975767657,1.94318572677244e-83,4.11708882651482e-05,0.00885608856088561,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CYB561D1","Bone marrow","Lymphatic system","cd4-positive, alpha-beta t cell","T cell","TS_Bone_Marrow_cd4-positive, alpha-beta t cell",0.00401336395963969,2.39649145364874,6.90308604033954e-29,0.00366420905559819,0.12619926199262,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CYB5RL","Spleen","Lymphatic system","endothelial cell","Endothelial cell","TS_Spleen_endothelial cell",1.48526132005555e-05,4.82819712892338,3.15174403558563e-85,0.00012351266479544,0.00811808118081181,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CYP2U1","Eye","Sensory system","corneal keratocyte","Fibroblast","TS_Eye_corneal keratocyte",3.48035232977661e-06,5.45837678848664,5.62473856028794e-114,8.23417765302964e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CYP4F22","Saliva-secreting gland","Digestive system","fibroblast","Fibroblast","TS_Salivary_Gland_fibroblast",1.73551305145958e-05,4.76057211598533,2.28530879442008e-83,0.00012351266479544,0.00959409594095941,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CYP4F3","Prostate gland","Reproductive system","club cell of prostate epithelium","Club cell","TS_Prostate_club cell of prostate epithelium",1.81828361663916e-05,4.74033837439537,6.43166002276633e-64,4.11708882651482e-05,0.0302583025830258,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","CYTH1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","D2HGDH","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DAAM2","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DAB2IP","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DAG1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DAGLA","Skin of body","Integumentary system","endothelial cell","Endothelial cell","TS_Skin_endothelial cell",4.86355828888119e-06,5.31304587481517,1.55286122998613e-88,4.11708882651482e-05,0.00738007380073801,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DAND5","Muscle organ","Muscular system","tendon cell","Cell of skeletal muscle","TS_Muscle_tendon cell",0.00019885568798494,3.70146198212258,1.71606774621396e-40,0.00020585444132574,0.0804428044280443,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DBNDD1","Eye","Sensory system","melanocyte","Melanocyte","TS_Eye_melanocyte",2.02394247315052e-05,4.69380183568023,1.99645633893465e-62,4.11708882651482e-05,0.0339483394833948,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DBT","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCAF11","Lung","Respiratory system","type ii pneumocyte","Pneumocyte","TS_Lung_type ii pneumocyte",8.43293290242464e-06,5.07402135517185,1.01286880904156e-76,4.11708882651482e-05,0.0132841328413284,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCAF5","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCAF7","Eye","Sensory system","ocular surface cell","Epithelial cell","TS_Eye_ocular surface cell",5.76979313093862e-06,5.23883975767657,1.94318572677244e-83,4.11708882651482e-05,0.00885608856088561,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCAF8","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCAKD","Uterus","Reproductive system","fibroblast","Fibroblast","TS_Uterus_fibroblast",2.43045917007745e-05,4.61431167035533,3.319388506545e-68,8.23417765302964e-05,0.0206642066420664,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCHS1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCP1A","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCTD","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DCTN1","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDB2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDI2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDIT4L","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDO","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDR1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDRGK1","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",3.48035232977661e-06,5.45837678848664,2.190535213704e-99,4.11708882651482e-05,0.00516605166051661,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDX17","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDX19B","Eye","Sensory system","retinal pigment epithelial cell","Retinal pigment epithelial cell","TS_Eye_retinal pigment epithelial cell",0.00086244872898977,3.06426671350532,9.45499716924561e-36,0.00086458865356811,0.0959409594095941,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDX23","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDX5","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DDX55","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DEAF1","Bladder organ","Urinary system","capillary endothelial cell","Capillary endothelial cell","TS_Bladder_capillary endothelial cell",6.6658524148222e-06,5.17614430605771,1.37841394879814e-82,4.11708882651482e-05,0.0103321033210332,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","DEF8","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
