tissue,name,sample.clean,diet,med.adj.ic,n_obs
Muscle,L-Menthyl acetoacetate,2M17,CD,453048.341067754,1
Muscle,L-Menthyl acetoacetate,2M20,CD,1083200.81000247,1
Muscle,L-Menthyl acetoacetate,2M22,ID,774734.44191113,1
Muscle,L-Menthyl acetoacetate,2M23,ID,660861.543765112,1
Muscle,L-Menthyl acetoacetate,2M26,ID,319423.783567323,1
Muscle,L-Menthyl acetoacetate,2M31,ID,892063.338178283,1
Muscle,L-Menthyl acetoacetate,2M33,ID,244688.183156967,1
Muscle,L-Phenylalanine,1M1,CD,37064350.8487241,1
Muscle,L-Phenylalanine,1M10,CD,30023412.3755654,1
Muscle,L-Phenylalanine,1M11,CD,41222347.7686089,1
Muscle,L-Phenylalanine,1M2,CD,33503982.5648727,1
Muscle,L-Phenylalanine,1M4,CD,27477416.4266759,1
Muscle,L-Phenylalanine,1M5,ID,37562629.411239,1
Muscle,L-Phenylalanine,1M6,ID,29649372.2550546,1
Muscle,L-Phenylalanine,1M7,ID,25955698.2338467,1
Muscle,L-Phenylalanine,1M9,ID,36441358.0546018,1
Muscle,L-Phenylalanine,2M16,CD,20929906.4471624,1
Muscle,L-Phenylalanine,2M17,CD,30299447.3196541,1
Muscle,L-Phenylalanine,2M20,CD,33846552.4051576,1
Muscle,L-Phenylalanine,2M22,ID,32010279.364772,1
Muscle,L-Phenylalanine,2M23,ID,40341332.8077745,1
Muscle,L-Phenylalanine,2M26,ID,24038553.159198,1
Muscle,L-Phenylalanine,2M31,ID,30628750.7119053,1
Muscle,L-Phenylalanine,2M33,ID,25724684.0321991,1
Muscle,L-Pipecolic acid,1M1,CD,1179764.77119204,1
Muscle,L-Pipecolic acid,1M10,CD,1379795.45673697,1
Muscle,L-Pipecolic acid,1M11,CD,1604014.99618498,1
Muscle,L-Pipecolic acid,1M2,CD,1849699.75724053,1
Muscle,L-Pipecolic acid,1M4,CD,1485556.62942487,1
Muscle,L-Pipecolic acid,1M5,ID,1973586.60059029,1
Muscle,L-Pipecolic acid,1M6,ID,1441886.4699806,1
Muscle,L-Pipecolic acid,1M7,ID,1623647.24242852,1
Muscle,L-Pipecolic acid,1M9,ID,1416986.79520365,1
Muscle,L-Pipecolic acid,2M16,CD,1419398.89308453,1
Muscle,L-Pipecolic acid,2M17,CD,1155894.5550487,1
Muscle,L-Pipecolic acid,2M20,CD,1745443.20040862,1
Muscle,L-Pipecolic acid,2M22,ID,1173896.44753288,1
Muscle,L-Pipecolic acid,2M23,ID,1602790.3486401,1
Muscle,L-Pipecolic acid,2M26,ID,2303069.249014,1
Muscle,L-Pipecolic acid,2M31,ID,1627036.985216,1
Muscle,L-Pipecolic acid,2M33,ID,2907763.62357006,1
Muscle,L-Proline,1M1,CD,52395471.3622537,1
Muscle,L-Proline,1M10,CD,59805042.3372979,1
Muscle,L-Proline,1M11,CD,82718742.4248138,1
Muscle,L-Proline,1M2,CD,48427568.2297968,1
Muscle,L-Proline,1M4,CD,41700388.7220215,1
Muscle,L-Proline,1M5,ID,50661068.6913253,1
Muscle,L-Proline,1M6,ID,55581129.5658022,1
Muscle,L-Proline,1M7,ID,37422664.4537351,1
Muscle,L-Proline,1M9,ID,46922794.8170173,1
Muscle,L-Proline,2M16,CD,45027401.5826218,1
Muscle,L-Proline,2M17,CD,37399419.5958585,1
Muscle,L-Proline,2M20,CD,36724899.3083721,1
Muscle,L-Proline,2M22,ID,34775073.2475349,1
Muscle,L-Proline,2M23,ID,52132809.8305607,1
Muscle,L-Proline,2M26,ID,53910512.3278303,1
Muscle,L-Proline,2M31,ID,61665096.4229955,1
Muscle,L-Proline,2M33,ID,69866286.840354,1
Muscle,L-Pyroglutamic acid,1M1,CD,700962.124094625,1
Muscle,L-Pyroglutamic acid,1M10,CD,1246739.84109199,1
Muscle,L-Pyroglutamic acid,1M11,CD,989218.477264905,1
Muscle,L-Pyroglutamic acid,1M2,CD,796366.509977933,1
Muscle,L-Pyroglutamic acid,1M4,CD,712366.564910103,1
Muscle,L-Pyroglutamic acid,1M5,ID,681209.901576236,1
Muscle,L-Pyroglutamic acid,1M6,ID,1025517.40767939,1
Muscle,L-Pyroglutamic acid,1M7,ID,874305.981770176,1
Muscle,L-Pyroglutamic acid,1M9,ID,679036.115054501,1
Muscle,L-Pyroglutamic acid,2M16,CD,1091260.07410726,1
Muscle,L-Pyroglutamic acid,2M17,CD,1000407.47724536,1
Muscle,L-Pyroglutamic acid,2M20,CD,1403154.88278538,1
Muscle,L-Pyroglutamic acid,2M22,ID,978045.806097521,1
Muscle,L-Pyroglutamic acid,2M23,ID,913917.002352831,1
Muscle,L-Pyroglutamic acid,2M26,ID,694278.744342953,1
Muscle,L-Pyroglutamic acid,2M31,ID,907330.116322218,1
Muscle,L-Pyroglutamic acid,2M33,ID,1480193.33497664,1
Muscle,L-Serine,1M1,CD,3287090.05606647,1
Muscle,L-Serine,1M10,CD,2284347.59682851,1
Muscle,L-Serine,1M11,CD,3358272.66835572,1
Muscle,L-Serine,1M2,CD,2499360.37121052,1
Muscle,L-Serine,1M4,CD,2118269.92067009,1
Muscle,L-Serine,1M5,ID,2490232.20026693,1
Muscle,L-Serine,1M6,ID,2855891.78452276,1
Muscle,L-Serine,1M7,ID,1824080.82998399,1
Muscle,L-Serine,1M9,ID,2919515.57610226,1
Muscle,L-Serine,2M16,CD,1900995.71325632,1
Muscle,L-Serine,2M17,CD,1071475.26275323,1
Muscle,L-Serine,2M20,CD,1053321.66649662,1
Muscle,L-Serine,2M22,ID,1456396.83333518,1
Muscle,L-Serine,2M23,ID,1127896.97527512,1
Muscle,L-Serine,2M26,ID,2163710.67729127,1
Muscle,L-Serine,2M31,ID,872072.082997402,1
Muscle,L-Serine,2M33,ID,2419849.7868074,1
Muscle,L-Tyrosine,1M1,CD,1439243.35068709,1
Muscle,L-Tyrosine,1M10,CD,1718787.30575242,1
Muscle,L-Tyrosine,1M11,CD,3400707.02011975,1
Muscle,L-Tyrosine,1M2,CD,3569171.43301556,1
Muscle,L-Tyrosine,1M4,CD,2997577.19376848,1
Muscle,L-Tyrosine,1M5,ID,2601154.29621648,1
Muscle,L-Tyrosine,1M6,ID,1335190.073514,1
Muscle,L-Tyrosine,1M7,ID,1500888.46180134,1
Muscle,L-Tyrosine,1M9,ID,3944776.27424528,1
Muscle,L-Tyrosine,2M16,CD,1143721.00334302,1
Muscle,L-Tyrosine,2M17,CD,1611569.7839227,1
Muscle,L-Tyrosine,2M20,CD,930845.767331579,1
Muscle,L-Tyrosine,2M22,ID,1127947.04091491,1
Muscle,L-Tyrosine,2M23,ID,2503178.99112597,1
Muscle,L-Tyrosine,2M26,ID,1777887.74907214,1
Muscle,L-Tyrosine,2M31,ID,1400876.45983161,1
Muscle,L-Tyrosine,2M33,ID,18954.6101261978,1
Muscle,L-Valine,1M1,CD,27315986.5780889,1
Muscle,L-Valine,1M10,CD,211033765.343112,1
Muscle,L-Valine,1M11,CD,205446599.951399,1
Muscle,L-Valine,1M2,CD,166207401.886287,1
Muscle,L-Valine,1M4,CD,196226391.225643,1
Muscle,L-Valine,1M5,ID,177312008.647917,1
Muscle,L-Valine,1M6,ID,251914047.161608,1
Muscle,L-Valine,1M7,ID,203773161.821434,1
Muscle,L-Valine,1M9,ID,418125632.792074,1
Muscle,L-Valine,2M16,CD,18171401.7297983,1
Muscle,L-Valine,2M17,CD,163338746.743238,1
Muscle,L-Valine,2M20,CD,136448298.515551,1
Muscle,L-Valine,2M22,ID,299000381.312966,1
Muscle,L-Valine,2M23,ID,238780812.089763,1
Muscle,L-Valine,2M26,ID,12540500.9343862,1
Muscle,L-Valine,2M31,ID,268730876.422179,1
Muscle,L-Valine,2M33,ID,214907477.846047,1
Muscle,LINALYL PROPIONATE,1M1,CD,2575043.28128812,1
Muscle,LINALYL PROPIONATE,1M10,CD,1098654.73487834,1
Muscle,LINALYL PROPIONATE,1M11,CD,2422920.67264865,1
Muscle,LINALYL PROPIONATE,1M2,CD,1603710.73972259,1
Muscle,LINALYL PROPIONATE,1M4,CD,1211290.90129846,1
Muscle,LINALYL PROPIONATE,1M5,ID,1638156.47337669,1
Muscle,LINALYL PROPIONATE,1M6,ID,1148939.36022119,1
Muscle,LINALYL PROPIONATE,1M7,ID,621627.958833429,1
Muscle,LINALYL PROPIONATE,1M9,ID,823954.463764502,1
Muscle,LINALYL PROPIONATE,2M16,CD,4369269.07104186,1
Muscle,LINALYL PROPIONATE,2M17,CD,3099182.53052506,1
Muscle,LINALYL PROPIONATE,2M20,CD,1088197.96477338,1
Muscle,LINALYL PROPIONATE,2M22,ID,421891.304490117,1
Muscle,LINALYL PROPIONATE,2M23,ID,1218616.51113014,1
Muscle,LINALYL PROPIONATE,2M26,ID,725331.782407656,1
Muscle,LINALYL PROPIONATE,2M31,ID,1281638.92248994,1
Muscle,LINALYL PROPIONATE,2M33,ID,1487778.55652576,1
Muscle,Lauramine,1M1,CD,92599.8769201705,1
Muscle,Lauramine,1M10,CD,119110.551262192,1
Muscle,Lauramine,1M11,CD,163810.509716372,1
Muscle,Lauramine,1M2,CD,379376.298398872,1
Muscle,Lauramine,1M4,CD,111313.077887714,1
Muscle,Lauramine,1M5,ID,113297.015608217,1
Muscle,Lauramine,1M6,ID,158254.258046607,1
Muscle,Lauramine,1M7,ID,92380.7776972159,1
Muscle,Lauramine,1M9,ID,70572.3324698315,1
Muscle,Lauramine,2M16,CD,170781.5012465,1
Muscle,Lauramine,2M17,CD,100369.608384617,1
Muscle,Lauramine,2M20,CD,96558.8888950577,1
Muscle,Lauramine,2M22,ID,95215.903452068,1
Muscle,Lauramine,2M23,ID,130414.257670387,1
Muscle,Lauramine,2M26,ID,128134.255664991,1
Muscle,Lauramine,2M31,ID,75063.3402757721,1
Muscle,Lauramine,2M33,ID,22530.5754385838,1
Muscle,Leu-Leu-Tyr,1M1,CD,271544.103984931,1
Muscle,Leu-Leu-Tyr,1M10,CD,293549.501756129,1
Muscle,Leu-Leu-Tyr,1M11,CD,180104.384531939,1
Muscle,Leu-Leu-Tyr,1M2,CD,202350.748097269,1
Muscle,Leu-Leu-Tyr,1M4,CD,240596.68990534,1
Muscle,Leu-Leu-Tyr,1M5,ID,117529.288447826,1
Muscle,Leu-Leu-Tyr,1M6,ID,182881.692904352,1
Muscle,Leu-Leu-Tyr,1M7,ID,591983.66861647,1
Muscle,Leu-Leu-Tyr,1M9,ID,347391.571587628,1
Muscle,Leu-Leu-Tyr,2M16,CD,288974.030716836,1
Muscle,Leu-Leu-Tyr,2M17,CD,614654.889411698,1
Muscle,Leu-Leu-Tyr,2M20,CD,155131.305110286,1
Muscle,Leu-Leu-Tyr,2M22,ID,203964.115417871,1
Muscle,Leu-Leu-Tyr,2M23,ID,250460.903151117,1
Muscle,Leu-Leu-Tyr,2M26,ID,343889.54577182,1
Muscle,Leu-Leu-Tyr,2M31,ID,196120.82276064,1
Muscle,Leu-Leu-Tyr,2M33,ID,406221.23210218,1
Muscle,Leu-pro,1M1,CD,296595.737188952,1
Muscle,Leu-pro,1M10,CD,743458.511743055,1
Muscle,Leu-pro,1M11,CD,734429.775021841,1
Muscle,Leu-pro,1M2,CD,456366.539939365,1
Muscle,Leu-pro,1M4,CD,413885.992866926,1
Muscle,Leu-pro,1M5,ID,420706.155111291,1
Muscle,Leu-pro,1M6,ID,439998.76305181,1
Muscle,Leu-pro,1M7,ID,450220.925209955,1
Muscle,Leu-pro,1M9,ID,480233.662870562,1
Muscle,Leu-pro,2M16,CD,697991.981384741,1
Muscle,Leu-pro,2M17,CD,472594.488239531,1
Muscle,Leu-pro,2M20,CD,272687.403541322,1
Muscle,Leu-pro,2M22,ID,294406.187741543,1
Muscle,Leu-pro,2M23,ID,434120.486170025,1
Muscle,Leu-pro,2M26,ID,403803.963630747,1
Muscle,Leu-pro,2M31,ID,230985.444743506,1
Muscle,Leu-pro,2M33,ID,414780.590604378,1
Muscle,Leucyl-leucyl-norleucine,1M1,CD,52200118.7075162,1
Muscle,Leucyl-leucyl-norleucine,1M10,CD,52255968.144997,1
Muscle,Leucyl-leucyl-norleucine,1M11,CD,31928458.0277313,1
Muscle,Leucyl-leucyl-norleucine,1M2,CD,40892225.3641823,1
Muscle,Leucyl-leucyl-norleucine,1M4,CD,62204984.642877,1
Muscle,Leucyl-leucyl-norleucine,1M5,ID,35920319.8783224,1
Muscle,Leucyl-leucyl-norleucine,1M6,ID,43983310.2988174,1
Muscle,Leucyl-leucyl-norleucine,1M7,ID,53473272.7745329,1
Muscle,Leucyl-leucyl-norleucine,1M9,ID,33386860.5093121,1
Muscle,Leucyl-leucyl-norleucine,2M16,CD,63567836.8874873,1
Muscle,Leucyl-leucyl-norleucine,2M17,CD,151503384.011371,1
Muscle,Leucyl-leucyl-norleucine,2M20,CD,6841369.40070315,1
Muscle,Leucyl-leucyl-norleucine,2M22,ID,52209790.3329475,1
Muscle,Leucyl-leucyl-norleucine,2M23,ID,25128024.0894161,1
Muscle,Leucyl-leucyl-norleucine,2M26,ID,103457083.811502,1
Muscle,Leucyl-leucyl-norleucine,2M31,ID,21548319.9652981,1
Muscle,Leucyl-leucyl-norleucine,2M33,ID,72709636.1209285,1
Muscle,Leukotriene D4,1M1,CD,96526.8222328846,1
Muscle,Leukotriene D4,1M10,CD,136681.025967561,1
Muscle,Leukotriene D4,1M11,CD,148692.291561199,1
Muscle,Leukotriene D4,1M2,CD,47617.1586874122,1
Muscle,Leukotriene D4,1M4,CD,57681.0264065918,1
Muscle,Leukotriene D4,1M5,ID,91094.9745763365,1
Muscle,Leukotriene D4,1M6,ID,146175.033922076,1
Muscle,Leukotriene D4,1M7,ID,35368.9807415071,1
Muscle,Leukotriene D4,1M9,ID,135367.106792489,1
Muscle,Leukotriene D4,2M16,CD,28637.8876911365,1
Muscle,Leukotriene D4,2M17,CD,196653.484336813,1
Muscle,Leukotriene D4,2M20,CD,123314.68406139,1
Muscle,Leukotriene D4,2M22,ID,26404.3794995155,1
Muscle,Leukotriene D4,2M23,ID,104204.180179053,1
Muscle,Leukotriene D4,2M26,ID,85170.5660224638,1
Muscle,Leukotriene D4,2M31,ID,44287.5076497147,1
Muscle,Leukotriene D4,2M33,ID,102312.950640492,1
Muscle,Linamarin,1M1,CD,722737.999471395,1
Muscle,Linamarin,1M10,CD,562555.704167496,1
Muscle,Linamarin,1M11,CD,677109.96272916,1
Muscle,Linamarin,1M2,CD,387145.33167933,1
Muscle,Linamarin,1M4,CD,490436.799121079,1
Muscle,Linamarin,1M5,ID,366124.720302139,1
Muscle,Linamarin,1M6,ID,525966.0493649,1
Muscle,Linamarin,1M7,ID,386073.009172165,1
Muscle,Linamarin,1M9,ID,547806.868002115,1
Muscle,Linamarin,2M16,CD,443088.884224469,1
Muscle,Linamarin,2M17,CD,408547.819011775,1
Muscle,Linamarin,2M20,CD,370894.191094579,1
Muscle,Linamarin,2M22,ID,218661.724490495,1
Muscle,Linamarin,2M23,ID,184660.576782375,1
Muscle,Linamarin,2M26,ID,201183.29342712,1
Muscle,Linamarin,2M31,ID,181768.688615636,1
Muscle,Linamarin,2M33,ID,189859.99239775,1
Muscle,Linoleic acid,1M1,CD,609513884.286377,1
Muscle,Linoleic acid,1M10,CD,703566717.884551,1
Muscle,Linoleic acid,1M11,CD,419760563.181774,1
Muscle,Linoleic acid,1M2,CD,576180095.713136,1
Muscle,Linoleic acid,1M4,CD,759798444.415853,1
Muscle,Linoleic acid,1M5,ID,504302340.312063,1
Muscle,Linoleic acid,1M6,ID,505998260.874394,1
Muscle,Linoleic acid,1M7,ID,167681778.514703,1
Muscle,Linoleic acid,1M9,ID,964959931.85308,1
Muscle,Linoleic acid,2M16,CD,361583555.49186,1
Muscle,Linoleic acid,2M17,CD,549537103.924201,1
Muscle,Linoleic acid,2M20,CD,336558600.95589,1
Muscle,Linoleic acid,2M22,ID,787194578.100486,1
Muscle,Linoleic acid,2M23,ID,530814607.752994,1
Muscle,Linoleic acid,2M26,ID,250655306.409815,1
Muscle,Linoleic acid,2M31,ID,333676929.906401,1
Muscle,Linoleic acid,2M33,ID,418930986.513195,1
Muscle,Linoleyl ethanolamide,1M1,CD,286866.100274467,1
Muscle,Linoleyl ethanolamide,1M10,CD,295761.425995011,1
Muscle,Linoleyl ethanolamide,1M11,CD,231786.427668509,1
Muscle,Linoleyl ethanolamide,1M2,CD,357799.577050962,1
Muscle,Linoleyl ethanolamide,1M4,CD,240489.320911095,1
Muscle,Linoleyl ethanolamide,1M5,ID,152315.743126063,1
Muscle,Linoleyl ethanolamide,1M6,ID,280040.581779617,1
Muscle,Linoleyl ethanolamide,1M7,ID,317245.31537508,1
Muscle,Linoleyl ethanolamide,1M9,ID,386089.78783144703,1
Muscle,Linoleyl ethanolamide,2M16,CD,285353.477613367,1
Muscle,Linoleyl ethanolamide,2M17,CD,448989.921962697,1
Muscle,Linoleyl ethanolamide,2M20,CD,209639.438503253,1
Muscle,Linoleyl ethanolamide,2M22,ID,189575.70614161,1
Muscle,Linoleyl ethanolamide,2M23,ID,159615.805742727,1
Muscle,Linoleyl ethanolamide,2M26,ID,381409.901256041,1
Muscle,Linoleyl ethanolamide,2M31,ID,209939.762034756,1
Muscle,Linoleyl ethanolamide,2M33,ID,374059.791790462,1
Muscle,Lithocholic acid,1M1,CD,3521.84320832013,1
Muscle,Lithocholic acid,1M10,CD,2735.39606411976,1
Muscle,Lithocholic acid,1M11,CD,2068.44822424937,1
Muscle,Lithocholic acid,1M2,CD,2985.28123381262,1
Muscle,Lithocholic acid,1M4,CD,2957.49948211456,1
Muscle,Lithocholic acid,1M5,ID,2637.25536048444,1
Muscle,Lithocholic acid,1M6,ID,2392.25626729182,1
Muscle,Lithocholic acid,1M7,ID,2081.27809485553,1
Muscle,Lithocholic acid,1M9,ID,2116.53387806833,1
Muscle,Lithocholic acid,2M16,CD,1796.59682514411,1
Muscle,Lithocholic acid,2M17,CD,3248.02135421487,1
Muscle,Lithocholic acid,2M20,CD,1665.83528909152,1
Muscle,Lithocholic acid,2M22,ID,2994.40376119807,1
Muscle,Lithocholic acid,2M23,ID,2785.68970408817,1
Muscle,Lithocholic acid,2M26,ID,1646.71900622532,1
Muscle,Lithocholic acid,2M31,ID,2256.29384336944,1
Muscle,Lithocholic acid,2M33,ID,38432.8367521015,1
Muscle,Lumazine,1M1,CD,46585.6083983153,1
Muscle,Lumazine,1M10,CD,21470.366391934,1
Muscle,Lumazine,1M11,CD,14306.0456279656,1
Muscle,Lumazine,1M2,CD,14543.91077082,1
Muscle,Lumazine,1M4,CD,12208.0324748482,1
Muscle,Lumazine,1M5,ID,26432.2679953705,1
Muscle,Lumazine,1M6,ID,8068.66114129549,1
Muscle,Lumazine,1M7,ID,11551.0261573669,1
Muscle,Lumazine,1M9,ID,6584.23655836858,1
Muscle,Lumazine,2M16,CD,12452.8266913713,1
Muscle,Lumazine,2M17,CD,21271.858853059,1
Muscle,Lumazine,2M20,CD,8924.29337142881,1
Muscle,Lumazine,2M22,ID,11750.2400878961,1
Muscle,Lumazine,2M23,ID,10794.0325147089,1
Muscle,Lumazine,2M26,ID,6760.68574410792,1
Muscle,Lumazine,2M31,ID,10165.835972975,1
Muscle,Lumazine,2M33,ID,353792.337228161,1
Muscle,Lyso-PAF C-18,1M1,CD,61569.9236338676,1
Muscle,Lyso-PAF C-18,1M10,CD,42923.3491352177,1
Muscle,Lyso-PAF C-18,1M11,CD,66041.7838817242,1
Muscle,Lyso-PAF C-18,1M2,CD,93097.2368424274,1
Muscle,Lyso-PAF C-18,1M4,CD,47182.1507555461,1
Muscle,Lyso-PAF C-18,1M5,ID,48769.953727467,1
Muscle,Lyso-PAF C-18,1M6,ID,55775.958638168,1
Muscle,Lyso-PAF C-18,1M7,ID,56383.6639298627,1
Muscle,Lyso-PAF C-18,1M9,ID,66844.0316108264,1
Muscle,Lyso-PAF C-18,2M16,CD,141920.017634248,1
Muscle,Lyso-PAF C-18,2M17,CD,125526.252708315,1
Muscle,Lyso-PAF C-18,2M20,CD,341008.11354371,1
Muscle,Lyso-PAF C-18,2M22,ID,126187.436681781,1
Muscle,Lyso-PAF C-18,2M23,ID,123090.799948581,1
Muscle,Lyso-PAF C-18,2M26,ID,196229.608413502,1
Muscle,Lyso-PAF C-18,2M31,ID,80444.4142897661,1
Muscle,Lyso-PAF C-18,2M33,ID,65309.8891441135,1
Muscle,LysoPC(14:0/0:0),1M1,CD,630313.42920097,1
Muscle,LysoPC(14:0/0:0),1M10,CD,577897.112465632,1
Muscle,LysoPC(14:0/0:0),1M11,CD,415495.492582379,1
Muscle,LysoPC(14:0/0:0),1M2,CD,438183.095014001,1
Muscle,LysoPC(14:0/0:0),1M4,CD,432315.966731909,1
Muscle,LysoPC(14:0/0:0),1M5,ID,409980.606293656,1
Muscle,LysoPC(14:0/0:0),1M6,ID,437718.551121901,1
Muscle,LysoPC(14:0/0:0),1M7,ID,584849.59503813,1
Muscle,LysoPC(14:0/0:0),1M9,ID,450124.084903872,1
Muscle,LysoPC(14:0/0:0),2M16,CD,972765.839497587,1
Muscle,LysoPC(14:0/0:0),2M17,CD,1386131.55268774,1
Muscle,LysoPC(14:0/0:0),2M20,CD,1671572.47395989,1
Muscle,LysoPC(14:0/0:0),2M22,ID,729431.514375982,1
Muscle,LysoPC(14:0/0:0),2M23,ID,670673.751393235,1
Muscle,LysoPC(14:0/0:0),2M26,ID,900796.569502482,1
Muscle,LysoPC(14:0/0:0),2M31,ID,590577.42745515,1
Muscle,LysoPC(14:0/0:0),2M33,ID,758463.45011689,1
Muscle,LysoPC(15:0/0:0),1M1,CD,2168747.86828932,1
Muscle,LysoPC(15:0/0:0),1M10,CD,2245149.27137084,1
Muscle,LysoPC(15:0/0:0),1M11,CD,1757965.40636257,1
Muscle,LysoPC(15:0/0:0),1M2,CD,2449549.36887574,1
Muscle,LysoPC(15:0/0:0),1M4,CD,2232975.86230144,1
Muscle,LysoPC(15:0/0:0),1M5,ID,2564159.81348426,1
Muscle,LysoPC(15:0/0:0),1M6,ID,1396702.95411217,1
Muscle,LysoPC(15:0/0:0),1M7,ID,2816112.70513412,1
Muscle,LysoPC(15:0/0:0),1M9,ID,3251998.98129462,1
Muscle,LysoPC(15:0/0:0),2M16,CD,3800185.4164349,1
Muscle,LysoPC(15:0/0:0),2M17,CD,9458518.30211821,1
Muscle,LysoPC(15:0/0:0),2M20,CD,7123313.22907655,1
Muscle,LysoPC(15:0/0:0),2M22,ID,5408661.07874118,1
Muscle,LysoPC(15:0/0:0),2M23,ID,3491710.75978395,1
Muscle,LysoPC(15:0/0:0),2M26,ID,5642292.58553476,1
Muscle,LysoPC(15:0/0:0),2M31,ID,3752467.15999877,1
Muscle,LysoPC(15:0/0:0),2M33,ID,5081649.02464262,1
Muscle,LysoPC(16:0/0:0),1M1,CD,46875435.1808098,1
Muscle,LysoPC(16:0/0:0),1M10,CD,60181310.0452151,1
Muscle,LysoPC(16:0/0:0),1M11,CD,37645628.8022142,1
Muscle,LysoPC(16:0/0:0),1M2,CD,50015282.409612,1
Muscle,LysoPC(16:0/0:0),1M4,CD,34726916.4399201,1
Muscle,LysoPC(16:0/0:0),1M5,ID,39231275.721939,1
Muscle,LysoPC(16:0/0:0),1M6,ID,51229807.0987058,1
Muscle,LysoPC(16:0/0:0),1M7,ID,55713967.8407741,1
Muscle,LysoPC(16:0/0:0),1M9,ID,47056336.8096642,1
Muscle,LysoPC(16:0/0:0),2M16,CD,106237816.325471,1
Muscle,LysoPC(16:0/0:0),2M17,CD,104632370.003987,1
Muscle,LysoPC(16:0/0:0),2M20,CD,127851195.688791,1
Muscle,LysoPC(16:0/0:0),2M22,ID,102296253.144719,1
Muscle,LysoPC(16:0/0:0),2M23,ID,78672984.707076,1
Muscle,LysoPC(16:0/0:0),2M26,ID,127374502.407082,1
Muscle,LysoPC(16:0/0:0),2M31,ID,61399438.2662646,1
Muscle,LysoPC(16:0/0:0),2M33,ID,75551824.0405929,1
Muscle,LysoPC(16:1(9Z)/0:0),1M1,CD,674648.89732329,1
Muscle,LysoPC(16:1(9Z)/0:0),1M10,CD,2374111.35996025,1
Muscle,LysoPC(16:1(9Z)/0:0),1M11,CD,1091056.93310314,1
Muscle,LysoPC(16:1(9Z)/0:0),1M2,CD,874686.505078832,1
Muscle,LysoPC(16:1(9Z)/0:0),1M4,CD,1663593.58385029,1
Muscle,LysoPC(16:1(9Z)/0:0),1M5,ID,975347.399421829,1
Muscle,LysoPC(16:1(9Z)/0:0),1M6,ID,514944.240492434,1
Muscle,LysoPC(16:1(9Z)/0:0),1M7,ID,1547116.76269075,1
Muscle,LysoPC(16:1(9Z)/0:0),1M9,ID,336226.441666632,1
Muscle,LysoPC(16:1(9Z)/0:0),2M16,CD,3206161.52255209,1
Muscle,LysoPC(16:1(9Z)/0:0),2M17,CD,3566451.78123687,1
Muscle,LysoPC(16:1(9Z)/0:0),2M20,CD,3760794.68039316,1
Muscle,LysoPC(16:1(9Z)/0:0),2M22,ID,2577322.75005278,1
Muscle,LysoPC(16:1(9Z)/0:0),2M23,ID,1612716.86092528,1
Muscle,LysoPC(16:1(9Z)/0:0),2M26,ID,3020103.47143493,1
Muscle,LysoPC(16:1(9Z)/0:0),2M31,ID,1212747.2321223,1
Muscle,LysoPC(16:1(9Z)/0:0),2M33,ID,2332751.67801357,1
Muscle,LysoPC(18:0/0:0),1M1,CD,32652621.3669247,1
Muscle,LysoPC(18:0/0:0),1M10,CD,30900561.613181,1
Muscle,LysoPC(18:0/0:0),1M11,CD,24641557.9701631,1
Muscle,LysoPC(18:0/0:0),1M2,CD,31972729.7413809,1
Muscle,LysoPC(18:0/0:0),1M4,CD,27433851.4857037,1
Muscle,LysoPC(18:0/0:0),1M5,ID,18329243.6401726,1
Muscle,LysoPC(18:0/0:0),1M6,ID,20039328.280147,1
Muscle,LysoPC(18:0/0:0),1M7,ID,30877335.3268849,1
Muscle,LysoPC(18:0/0:0),1M9,ID,27751630.8973259,1
Muscle,LysoPC(18:0/0:0),2M16,CD,80208543.1029718,1
Muscle,LysoPC(18:0/0:0),2M17,CD,72879000.4930468,1
Muscle,LysoPC(18:0/0:0),2M20,CD,88550096.5955956,1
Muscle,LysoPC(18:0/0:0),2M22,ID,52717953.9615742,1
Muscle,LysoPC(18:0/0:0),2M23,ID,43795190.5581178,1
Muscle,LysoPC(18:0/0:0),2M26,ID,97672560.9514825,1
Muscle,LysoPC(18:0/0:0),2M31,ID,53722391.6450686,1
Muscle,LysoPC(18:0/0:0),2M33,ID,41493982.5759302,1
Muscle,LysoPC(18:1(9Z)/0:0),1M1,CD,5490585.87556023,1
Muscle,LysoPC(18:1(9Z)/0:0),1M10,CD,2313107.93953241,1
Muscle,LysoPC(18:1(9Z)/0:0),1M11,CD,1396719.31756767,1
Muscle,LysoPC(18:1(9Z)/0:0),1M2,CD,9985616.50384699,1
Muscle,LysoPC(18:1(9Z)/0:0),1M4,CD,4258670.46467733,1
Muscle,LysoPC(18:1(9Z)/0:0),1M5,ID,4938721.83068556,1
Muscle,LysoPC(18:1(9Z)/0:0),1M6,ID,1014772.74677554,1
Muscle,LysoPC(18:1(9Z)/0:0),1M7,ID,5457984.80164011,1
Muscle,LysoPC(18:1(9Z)/0:0),1M9,ID,4832848.97659604,1
Muscle,LysoPC(18:1(9Z)/0:0),2M16,CD,8158548.40676231,1
Muscle,LysoPC(18:1(9Z)/0:0),2M17,CD,7690006.30614662,1
Muscle,LysoPC(18:1(9Z)/0:0),2M20,CD,12043757.2926043,1
Muscle,LysoPC(18:1(9Z)/0:0),2M22,ID,3292058.70585408,1
Muscle,LysoPC(18:1(9Z)/0:0),2M23,ID,6980809.79185485,1
Muscle,LysoPC(18:1(9Z)/0:0),2M26,ID,9539503.74329417,1
